geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;196;40;0.2;0.15;39;99;[1, 45, 99]: 200, trocas: 0;772
2;196;200;40;0.2;0.15;38;88;[1, 45, 99]: 200, trocas: 0;615
3;200;196;40;0.2;0.15;39;99;[1, 45, 99]: 200, trocas: 0;569
4;196;208;40;0.2;0.15;40;98;[1, 45, 99]: 200, trocas: 0;474
5;208;218;42;0.2;0.15;41;95;[1, 45, 99]: 200, trocas: 0;454
6;218;217;44;0.2;0.15;40;87;[1, 45, 99]: 200, trocas: 0;442
7;217;217;44;0.2;0.15;41;91;[1, 45, 99]: 200, trocas: 0;428
8;217;219;44;0.2;0.15;40;84;[1, 45, 99]: 200, trocas: 0;419
9;219;219;44;0.2;0.15;41;89;[1, 45, 99]: 200, trocas: 0;409
10;219;224;44;0.2;0.15;41;90;[1, 45, 99]: 200, trocas: 0;398
11;224;223;44;0.2;0.15;41;86;[1, 45, 99]: 200, trocas: 0;395
12;223;220;44;0.2;0.15;41;92;[1, 45, 99]: 200, trocas: 0;368
13;220;222;44;0.2;0.15;40;84;[1, 45, 99]: 200, trocas: 0;368
14;222;224;44;0.2;0.15;41;85;[1, 45, 99]: 200, trocas: 0;368
15;224;223;44;0.2;0.15;41;86;[1, 45, 99]: 200, trocas: 0;368
16;223;223;44;0.2;0.15;41;85;[1, 45, 99]: 200, trocas: 0;368
17;223;225;44;0.2;0.15;41;85;[1, 45, 99]: 200, trocas: 0;368
18;225;233;46;0.2;0.15;42;86;[1, 45, 99]: 200, trocas: 0;368
19;233;233;46;0.2;0.15;42;88;[1, 45, 99]: 200, trocas: 0;368
20;233;235;46;0.2;0.15;43;89;[1, 45, 99]: 200, trocas: 0;368
21;235;236;48;0.2;0.15;43;90;[1, 45, 99]: 200, trocas: 0;368
22;236;239;48;0.2;0.15;43;90;[1, 45, 99]: 200, trocas: 0;368
23;239;240;48;0.2;0.15;44;91;[1, 45, 99]: 200, trocas: 0;368
24;240;241;48;0.2;0.15;44;91;[1, 45, 99]: 200, trocas: 0;368
25;241;242;48;0.2;0.15;44;91;[1, 45, 99]: 200, trocas: 0;368
26;242;241;48;0.2;0.15;44;93;[1, 45, 99]: 200, trocas: 0;368
27;241;242;48;0.2;0.15;44;93;[1, 45, 99]: 200, trocas: 0;368
28;242;245;48;0.2;0.15;44;91;[1, 45, 99]: 200, trocas: 0;368
29;245;249;50;0.2;0.15;45;91;[1, 45, 99]: 200, trocas: 0;368
30;249;250;50;0.2;0.15;45;94;[1, 45, 99]: 200, trocas: 0;368
31;250;249;50;0.2;0.15;45;96;[1, 45, 99]: 200, trocas: 0;368
32;249;251;50;0.2;0.15;46;96;[1, 45, 99]: 200, trocas: 0;368
33;251;251;50;0.2;0.15;46;96;[1, 45, 99]: 200, trocas: 0;368
34;251;252;50;0.2;0.15;46;95;[1, 45, 99]: 200, trocas: 0;368
35;252;252;50;0.2;0.15;46;96;[1, 45, 99]: 200, trocas: 0;368
36;252;256;50;0.2;0.15;46;94;[1, 45, 99]: 200, trocas: 0;368
37;256;261;52;0.2;0.15;47;96;[1, 45, 99]: 200, trocas: 0;368
38;261;261;52;0.2;0.15;47;99;[1, 45, 99]: 200, trocas: 0;368
39;261;263;52;0.2;0.15;47;97;[1, 45, 99]: 200, trocas: 0;368
40;263;264;52;0.2;0.15;48;99;[1, 45, 99]: 200, trocas: 0;368
41;264;268;52;0.2;0.15;48;100;[1, 45, 99]: 200, trocas: 0;368
42;268;272;54;0.2;0.15;49;101;[1, 45, 99]: 200, trocas: 0;368
43;272;273;54;0.2;0.15;49;102;[1, 45, 99]: 200, trocas: 0;368
44;273;274;54;0.2;0.15;50;103;[1, 45, 99]: 200, trocas: 0;368
45;274;276;54;0.2;0.15;50;104;[1, 45, 99]: 200, trocas: 0;368
46;276;276;56;0.2;0.15;50;106;[1, 45, 99]: 200, trocas: 0;368
47;276;278;56;0.2;0.15;50;104;[1, 45, 99]: 200, trocas: 0;368
48;278;280;56;0.2;0.15;51;105;[1, 45, 99]: 200, trocas: 0;368
49;280;279;56;0.2;0.15;51;108;[1, 45, 99]: 200, trocas: 0;368
50;279;280;56;0.2;0.15;51;106;[1, 45, 99]: 200, trocas: 0;368
51;280;284;56;0.2;0.15;51;105;[1, 45, 99]: 200, trocas: 0;368
52;284;285;56;0.2;0.15;51;106;[1, 45, 99]: 200, trocas: 0;368
53;285;288;58;0.2;0.15;52;107;[1, 45, 99]: 200, trocas: 0;368
54;288;290;58;0.2;0.15;52;108;[1, 45, 99]: 200, trocas: 0;368
55;290;293;58;0.2;0.15;53;110;[1, 45, 99]: 200, trocas: 0;368
56;293;296;58;0.2;0.15;53;110;[1, 45, 99]: 200, trocas: 0;368
57;296;297;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
58;297;298;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
59;298;299;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
60;299;300;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
61;300;299;60;0.2;0.15;54;115;[1, 45, 99]: 200, trocas: 0;368
62;299;298;60;0.2;0.15;54;115;[1, 45, 99]: 200, trocas: 0;368
63;298;299;60;0.2;0.15;54;115;[1, 45, 99]: 200, trocas: 0;368
64;299;297;60;0.2;0.15;54;116;[1, 45, 99]: 200, trocas: 0;368
65;297;296;60;0.2;0.15;54;115;[1, 45, 99]: 200, trocas: 0;368
66;296;296;60;0.2;0.15;54;114;[1, 45, 99]: 200, trocas: 0;368
67;296;296;60;0.2;0.15;54;114;[1, 45, 99]: 200, trocas: 0;368
68;296;297;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
69;297;298;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
70;298;299;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
71;299;300;60;0.2;0.15;54;113;[1, 45, 99]: 200, trocas: 0;368
72;300;300;60;0.2;0.15;54;114;[1, 45, 99]: 200, trocas: 0;368
73;300;300;60;0.2;0.15;54;114;[1, 45, 99]: 200, trocas: 0;368
