geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;173;40;0.2;0.15;42;147;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4758
2;173;150;34;0.2;0.15;35;118;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4558
3;150;134;30;0.2;0.15;32;106;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4391
4;134;118;26;0.2;0.15;27;85;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4272
5;118;107;24;0.2;0.15;23;68;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4098
6;107;104;22;0.2;0.15;22;61;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3837
7;104;85;20;0.2;0.15;20;67;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4098
8;85;74;18;0.2;0.15;18;63;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4228
9;74;71;14;0.2;0.15;15;40;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3981
10;71;59;14;0.2;0.15;15;53;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4259
11;59;55;12;0.2;0.15;12;36;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4009
12;55;56;12;0.2;0.15;12;31;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3864
13;56;57;12;0.2;0.15;12;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3837
14;57;56;12;0.2;0.15;12;35;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3550
15;56;55;12;0.2;0.15;12;37;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3550
16;55;51;12;0.2;0.15;11;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3764
17;51;45;10;0.2;0.15;10;30;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3837
18;45;45;10;0.2;0.15;10;28;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3788
19;45;45;10;0.2;0.15;10;30;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3550
20;45;45;10;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3528
21;45;47;10;0.2;0.15;10;24;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3550
22;47;44;10;0.2;0.15;10;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3595
23;44;45;8;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
24;45;42;10;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
25;42;42;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
26;42;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
27;44;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
28;44;45;8;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
29;45;45;10;0.2;0.15;9;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
30;45;46;10;0.2;0.15;9;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
31;46;42;10;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
32;42;43;8;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
33;43;47;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
34;47;50;10;0.2;0.15;10;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
35;50;51;10;0.2;0.15;10;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
36;51;53;10;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
37;53;54;10;0.2;0.15;11;26;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
38;54;52;10;0.2;0.15;10;24;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
39;52;52;10;0.2;0.15;10;24;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
40;52;58;10;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
41;58;57;12;0.2;0.15;12;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
42;57;58;12;0.2;0.15;12;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
43;58;55;12;0.2;0.15;12;35;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
44;55;58;12;0.2;0.15;11;26;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
45;58;60;12;0.2;0.15;12;28;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
46;60;61;12;0.2;0.15;12;27;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
47;61;59;12;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
48;59;59;12;0.2;0.15;12;32;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
49;59;62;12;0.2;0.15;12;27;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
50;62;61;12;0.2;0.15;12;31;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
51;61;60;12;0.2;0.15;12;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
52;60;56;12;0.2;0.15;12;30;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
53;56;58;12;0.2;0.15;12;28;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
54;58;56;12;0.2;0.15;12;34;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3683
55;56;57;12;0.2;0.15;12;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
56;57;59;12;0.2;0.15;12;28;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
57;59;59;12;0.2;0.15;12;32;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
58;59;61;12;0.2;0.15;12;30;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
59;61;61;12;0.2;0.15;13;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
60;61;59;12;0.2;0.15;12;28;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
61;59;62;12;0.2;0.15;12;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
62;62;61;12;0.2;0.15;12;27;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
63;61;67;12;0.2;0.15;13;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
64;67;70;14;0.2;0.15;14;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
65;70;72;14;0.2;0.15;14;32;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
66;72;72;14;0.2;0.15;14;30;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
67;72;77;14;0.2;0.15;15;32;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
68;77;67;16;0.2;0.15;15;43;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
69;67;72;14;0.2;0.15;14;31;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
70;72;73;14;0.2;0.15;14;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
71;73;73;14;0.2;0.15;14;32;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
72;73;66;14;0.2;0.15;14;39;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
73;66;61;14;0.2;0.15;13;38;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3699
74;61;53;12;0.2;0.15;11;31;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3699
75;53;52;10;0.2;0.15;11;26;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
76;52;45;10;0.2;0.15;10;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
77;45;43;10;0.2;0.15;10;28;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3610
78;43;44;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3770
79;44;44;8;0.2;0.15;9;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3683
80;44;36;8;0.2;0.15;9;31;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4092
81;36;36;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3908
82;36;37;8;0.2;0.15;8;19;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3908
83;37;38;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4133
84;38;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3931
85;40;38;8;0.2;0.15;9;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4128
86;38;41;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3998
87;41;42;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4151
88;42;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3702
89;43;43;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
90;43;44;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
91;44;42;8;0.2;0.15;9;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3777
92;42;40;8;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4010
93;40;39;8;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3924
94;39;41;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3790
95;41;39;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3790
96;39;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3950
97;40;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
98;40;43;8;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
99;43;46;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
100;46;46;10;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
101;46;46;10;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
102;46;47;10;0.2;0.15;10;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
103;47;43;10;0.2;0.15;9;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
104;43;42;8;0.2;0.15;8;19;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
105;42;44;8;0.2;0.15;9;19;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
106;44;48;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3457
107;48;43;10;0.2;0.15;9;26;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3511
108;43;44;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3511
109;44;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3511
110;44;40;8;0.2;0.15;9;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3861
111;40;39;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3532
112;39;32;8;0.2;0.15;8;27;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3921
113;32;30;6;0.2;0.15;7;19;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4030
114;30;29;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4016
115;29;28;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4016
116;28;21;6;0.2;0.15;6;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4016
117;21;17;4;0.2;0.15;5;17;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4210
118;17;20;10;0.6;0.15;5;16;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4392
119;20;29;12;0.2;0.15;7;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4326
120;29;30;6;0.2;0.15;7;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4248
121;30;31;6;0.2;0.15;7;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3878
122;31;32;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
123;32;32;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
124;32;31;6;0.2;0.15;7;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3820
125;31;32;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3704
126;32;28;6;0.2;0.15;7;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4005
127;28;29;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3899
128;29;28;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3704
129;28;25;6;0.2;0.15;6;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4007
130;25;26;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4250
