geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 200; 165; 40; 0.2; 0.15; 40; 139; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4837;
2; 165; 146; 34; 0.2; 0.15; 34; 113; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4585;
3; 146; 126; 30; 0.2; 0.15; 30; 102; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4422;
4; 126; 119; 26; 0.2; 0.15; 27; 82; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4279;
5; 119; 114; 24; 0.2; 0.15; 25; 76; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4153;
6; 114; 103; 22; 0.2; 0.15; 24; 75; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4150;
7; 103; 90; 20; 0.2; 0.15; 20; 59; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4153;
8; 90; 86; 18; 0.2; 0.15; 18; 52; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 4062;
9; 86; 79; 18; 0.2; 0.15; 16; 43; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 3619;
10; 79; 77; 16; 0.2; 0.15; 16; 40; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 3569;
11; 77; 74; 16; 0.2; 0.15; 15; 38; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 3478;
12; 74; 69; 14; 0.2; 0.15; 14; 35; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 3457;
13; 69; 66; 14; 0.2; 0.15; 14; 37; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 3457;
14; 66; 62; 14; 0.2; 0.15; 13; 35; [1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3; 3457;
15; 62; 58; 12; 0.2; 0.15; 12; 30; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
16; 58; 51; 12; 0.2; 0.15; 12; 37; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3619;
17; 51; 50; 10; 0.2; 0.15; 11; 28; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3619;
18; 50; 50; 10; 0.2; 0.15; 10; 24; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
19; 50; 49; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
20; 49; 46; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
21; 46; 46; 10; 0.2; 0.15; 10; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3683;
22; 46; 44; 10; 0.2; 0.15; 10; 28; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3995;
23; 44; 45; 8; 0.2; 0.15; 9; 24; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3683;
24; 45; 47; 10; 0.2; 0.15; 10; 24; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
25; 47; 45; 10; 0.2; 0.15; 9; 23; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
26; 45; 39; 10; 0.2; 0.15; 9; 27; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3709;
27; 39; 42; 8; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3709;
28; 42; 41; 8; 0.2; 0.15; 9; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
29; 41; 40; 8; 0.2; 0.15; 9; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3884;
30; 40; 42; 8; 0.2; 0.15; 9; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3884;
31; 42; 45; 8; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
32; 45; 45; 10; 0.2; 0.15; 9; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
33; 45; 46; 10; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
34; 46; 48; 10; 0.2; 0.15; 9; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
35; 48; 51; 10; 0.2; 0.15; 10; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
36; 51; 48; 10; 0.2; 0.15; 10; 27; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
37; 48; 50; 10; 0.2; 0.15; 10; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
38; 50; 50; 10; 0.2; 0.15; 10; 24; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
39; 50; 47; 10; 0.2; 0.15; 10; 27; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
40; 47; 46; 10; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
41; 46; 49; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3541;
42; 49; 48; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3541;
43; 48; 50; 10; 0.2; 0.15; 10; 24; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
44; 50; 48; 10; 0.2; 0.15; 10; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
45; 48; 46; 10; 0.2; 0.15; 9; 23; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
46; 46; 47; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
47; 47; 49; 10; 0.2; 0.15; 10; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
48; 49; 50; 10; 0.2; 0.15; 10; 23; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
49; 50; 49; 10; 0.2; 0.15; 10; 23; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
50; 49; 47; 10; 0.2; 0.15; 10; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
51; 47; 46; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3683;
52; 46; 47; 10; 0.2; 0.15; 10; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
53; 47; 44; 10; 0.2; 0.15; 10; 29; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4141;
54; 44; 45; 8; 0.2; 0.15; 9; 24; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3971;
55; 45; 42; 10; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3738;
56; 42; 43; 8; 0.2; 0.15; 9; 20; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
57; 43; 46; 8; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
58; 46; 46; 10; 0.2; 0.15; 9; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
59; 46; 51; 10; 0.2; 0.15; 10; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
60; 51; 54; 10; 0.2; 0.15; 11; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
61; 54; 50; 10; 0.2; 0.15; 10; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
62; 50; 51; 10; 0.2; 0.15; 10; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
63; 51; 50; 10; 0.2; 0.15; 10; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
64; 50; 49; 10; 0.2; 0.15; 9; 20; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
65; 49; 49; 10; 0.2; 0.15; 10; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
66; 49; 38; 10; 0.2; 0.15; 10; 33; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3957;
