geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 18; 12; 0.2; 0.15; 5; 19; [1, 3, 5, 12, 13, 31, 33, 49, 58, 62, 70] - 3690; 4689;
2; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 2, 3, 23, 25, 33, 49, 58, 62, 70] - 3752; 4734;
3; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 2, 9, 13, 23, 31, 41, 45, 57, 70] - 3875; 4751;
4; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 2, 9, 13, 23, 31, 41, 45, 57, 70] - 3875; 5183;
5; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 2, 9, 11, 20, 39, 53, 61, 63, 70] - 4322; 4964;
6; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 47, 49, 58, 62, 70] - 4244; 5183;
7; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 13, 40, 44, 55, 58, 62, 70] - 4085; 4964;
8; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 13, 40, 44, 55, 58, 62, 70] - 4085; 5597;
9; 10; 9; 6; 0.6; 0.15; 3; 10; [1, 4, 11, 21, 31, 40, 44, 54, 61, 68, 70] - 4354; 4863;
10; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 4, 11, 21, 31, 40, 44, 54, 61, 68, 70] - 4354; 4863;

