geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 25; 12; 0.2; 0.15; 7; 26; [1, 3, 13, 23, 25, 33, 46, 47, 55, 57, 70] - 4111; 4902;
2; 25; 21; 6; 0.2; 0.15; 6; 22; [1, 4, 11, 21, 31, 40, 44, 45, 56, 63, 70] - 4117; 4798;
3; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 4, 11, 21, 31, 40, 44, 54, 56, 63, 70] - 3997; 4798;
4; 16; 20; 10; 0.6; 0.15; 6; 20; [1, 3, 12, 13, 21, 31, 41, 47, 55, 57, 70] - 4050; 4877;
5; 20; 22; 12; 0.2; 0.15; 6; 22; [1, 2, 9, 11, 21, 31, 40, 44, 50, 53, 61, 63, 70] - 4167; 5001;
6; 22; 17; 4; 0.2; 0.15; 5; 18; [1, 4, 10, 11, 21, 23, 31, 41, 45, 57, 70] - 4106; 5017;
7; 17; 22; 10; 0.6; 0.15; 6; 19; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4810;
8; 22; 18; 4; 0.2; 0.15; 5; 17; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4614;
9; 18; 23; 10; 0.6; 0.15; 6; 19; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4537;
10; 23; 18; 4; 0.2; 0.15; 5; 18; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4417;
11; 18; 24; 10; 0.6; 0.15; 6; 18; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4430;
12; 24; 21; 4; 0.2; 0.15; 5; 14; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4307;
13; 21; 18; 4; 0.2; 0.15; 4; 11; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4524;
14; 18; 22; 10; 0.6; 0.15; 6; 22; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4521;
15; 22; 21; 4; 0.2; 0.15; 5; 12; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4307;
16; 21; 19; 4; 0.2; 0.15; 4; 10; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4307;
17; 19; 29; 12; 0.6; 0.15; 6; 14; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 3638;
18; 29; 31; 6; 0.2; 0.15; 6; 14; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 3638;
19; 31; 35; 6; 0.2; 0.15; 7; 15; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 3638;
20; 35; 28; 8; 0.2; 0.15; 8; 29; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4348;
21; 28; 23; 6; 0.2; 0.15; 6; 23; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4269;
22; 23; 20; 4; 0.2; 0.15; 5; 14; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4269;
23; 20; 26; 12; 0.2; 0.15; 6; 20; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4269;
24; 26; 24; 6; 0.2; 0.15; 6; 18; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4301;
25; 24; 23; 4; 0.2; 0.15; 5; 14; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4217;
26; 23; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4414;
27; 17; 21; 10; 0.6; 0.15; 6; 20; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4463;
28; 21; 18; 4; 0.2; 0.15; 5; 14; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4538;
29; 18; 21; 10; 0.6; 0.15; 6; 21; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4479;
30; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4538;
31; 16; 22; 10; 0.6; 0.15; 6; 18; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4612;
32; 22; 18; 4; 0.2; 0.15; 5; 17; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4612;
33; 18; 25; 10; 0.6; 0.15; 6; 19; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4376;
34; 25; 21; 6; 0.2; 0.15; 6; 20; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4534;
35; 21; 19; 4; 0.2; 0.15; 5; 13; [1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656; 4392;
