geracao; tamanhoAntesOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; media
1; 20; 25; 12; 0.2; 0.3; 9; 9; 16;[1, 4, 10, 20] - 10861711
2; 25; 25; 6; 0.2; 0.3; 9; 9; 15;[1, 4, 10, 20] - 10861711
3; 25; 26; 6; 0.2; 0.3; 9; 9; 14;[1, 4, 10, 20] - 10861718
4; 26; 27; 6; 0.2; 0.3; 10; 10; 15;[1, 4, 10, 20] - 10861718
5; 27; 23; 6; 0.2; 0.3; 9; 9; 19;[1, 4, 10, 20] - 10861660
6; 23; 23; 4; 0.2; 0.3; 8; 8; 12;[1, 4, 10, 20] - 10861660
7; 23; 23; 4; 0.2; 0.3; 8; 8; 12;[1, 4, 10, 20] - 10861660
8; 23; 25; 4; 0.2; 0.3; 8; 8; 10;[1, 4, 10, 20] - 10861711
9; 25; 26; 6; 0.2; 0.3; 10; 10; 15;[1, 4, 10, 20] - 10861711
10; 26; 26; 6; 0.2; 0.3; 10; 10; 16;[1, 4, 10, 20] - 10861711

