geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 2, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3864;4828
2;20;20;5;0.6;0.15;3;0;[1, 2, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3864;4760
3;20;20;5;0.6;0.15;3;0;[1, 2, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3864;4682
4;20;20;5;0.6;0.15;3;0;[1, 2, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3864;4667
5;20;20;5;0.6;0.15;3;0;[1, 2, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3864;4460
6;20;20;5;0.6;0.15;3;0;[1, 2, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3864;4422
7;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 55, 58, 62, 70] - 3758;4717
8;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4382
9;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4642
10;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4316
11;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4456
12;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4502
13;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;5176
14;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4710
15;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4673
16;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4459
17;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4189
18;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4501
19;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;4132
20;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;4784
21;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;4792
