geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1] - 348;5071
2;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1] - 348;4920
3;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 47, 55, 57, 70] - 3616;4503
4;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4440
5;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4790
6;20;20;5;0.6;0.15;3;0;[1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1] - 615;4530
7;20;20;5;0.6;0.15;3;0;[1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1] - 615;4472
8;20;20;5;0.6;0.15;3;0;[1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1] - 615;4526
9;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4705
10;20;20;5;0.6;0.15;3;0;[1, 4, 4, 4, 4, 1, 1] - 348;4064
11;20;20;5;0.6;0.15;3;0;[3, 3, 3, 3, 3, 1, 1, 3] - 258;5243
12;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4904
13;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4676
14;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;5240
15;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4291
16;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4451
17;20;20;5;0.6;0.15;3;0;[1, 1, 3, 1, 3, 3, 1, 3, 3, 1, 1, 1, 3] - 1033;4451
18;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4242
19;20;20;5;0.6;0.15;3;0;[1, 3, 1, 1, 3, 3, 1, 1, 3] - 775;4532
20;20;20;5;0.6;0.15;3;0;[1, 3, 1, 1, 3, 3, 1, 1, 3] - 775;4242
21;20;20;5;0.6;0.15;3;0;[1, 3, 1, 1, 3, 3, 1, 1, 3] - 775;4859
22;20;20;5;0.6;0.15;3;0;[1, 3, 1, 1, 3, 3, 1, 1, 3] - 775;4582
23;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4607
24;20;20;5;0.6;0.15;3;0;[1, 1, 3, 3, 3, 3, 3, 1] - 258;4754
25;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4754
26;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4733
27;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4733
28;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4658
29;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4658
30;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4480
31;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4774
32;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4224
33;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1] - 0;4559
34;20;20;5;0.6;0.15;3;0;[3, 1, 1, 1, 1, 1, 1, 3] - 258;4456
35;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4773
36;20;20;5;0.6;0.15;3;0;[1, 2, 4, 1, 1, 4, 1, 1, 4, 1, 4, 4, 1] - 1469;4298
37;20;20;5;0.6;0.15;3;0;[3, 3, 3, 3, 3, 3, 3, 3] - 0;4456
38;20;20;5;0.6;0.15;3;0;[4, 1, 4, 4, 1, 4, 4, 1, 1, 1, 1, 4, 4] - 1044;4660
