geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;25;12;0.2;0.15;7;26;[1, 3, 9, 21, 31, 41, 45, 57, 70] - 3871;4734
2;25;22;6;0.2;0.15;6;21;[1, 3, 9, 21, 31, 41, 45, 57, 70] - 3871;4969
3;22;17;4;0.2;0.15;5;18;[1, 2, 3, 9, 21, 31, 41, 45, 57, 70] - 4004;4748
4;17;20;10;0.6;0.15;6;21;[1, 4, 10, 20, 31, 33, 49, 58, 62, 70] - 4063;4787
5;20;23;12;0.2;0.15;6;23;[1, 3, 23, 25, 33, 46, 49, 58, 62, 70] - 4046;4949
6;23;18;4;0.2;0.15;5;18;[1, 3, 23, 25, 33, 46, 49, 58, 62, 70] - 4046;4949
7;18;20;10;0.6;0.15;6;20;[1, 2, 3, 13, 31, 33, 49, 55, 57, 70] - 3878;5052
8;20;25;12;0.2;0.15;7;26;[1, 2, 3, 13, 31, 33, 49, 55, 57, 70] - 3878;4675
9;25;21;6;0.2;0.15;6;22;[1, 3, 23, 33, 46, 49, 55, 57, 70] - 3968;4759
10;21;17;4;0.2;0.15;5;15;[1, 3, 23, 33, 46, 49, 55, 57, 70] - 3968;4899
11;17;21;10;0.6;0.15;6;20;[1, 3, 13, 23, 25, 33, 49, 55, 57, 70] - 3796;4899
12;21;17;4;0.2;0.15;5;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4706
13;17;22;10;0.6;0.15;5;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4675
14;22;20;4;0.2;0.15;5;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4644
15;20;29;12;0.2;0.15;7;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4234
16;29;24;6;0.2;0.15;6;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4334
17;24;20;4;0.2;0.15;5;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4388
18;20;29;12;0.2;0.15;7;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4557
19;29;29;6;0.2;0.15;7;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4388
20;29;27;6;0.2;0.15;6;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4406
21;27;28;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4042
22;28;29;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3959
23;29;30;6;0.2;0.15;7;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3924
