geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4284
2;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4250
3;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4689
4;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4505
5;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4104
6;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4094
7;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4385
8;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4888
9;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4486
10;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4912
11;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4449
12;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4349
13;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;5203
14;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4670
15;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;3738
16;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4476
17;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4376
18;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4600
19;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4376
20;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4994
21;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4542
22;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4853
23;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4384
24;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4330
25;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4415
26;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4511
27;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4727
28;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4613
29;20;20;5;0.6;0.15;3;0;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4501
30;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3929
31;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4727
32;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4572
33;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4833
34;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4342
35;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4596
36;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4672
37;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4462
38;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4588
39;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4632
40;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4619
41;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4472
