geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;5366
2;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4351
3;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4453
4;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4645
5;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4682
6;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4634
7;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4382
8;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4273
9;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4259
10;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4035
11;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4502
12;20;20;5;0.6;0.15;3;0;[1, 3, 13, 23, 33, 49, 58, 62, 70] - 3550;4487
13;20;20;5;0.6;0.15;3;0;[1, 3, 13, 23, 33, 49, 58, 62, 70] - 3550;4404
14;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4408
15;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4001
16;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4832
17;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4800
18;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4428
19;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4422
20;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4328
21;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;5054
22;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4308
23;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4898
24;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4380
25;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4464
26;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4690
27;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4308
28;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4117
29;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4300
30;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4300
31;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4281
32;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4392
33;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4587
34;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4267
35;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4292
36;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;5890
37;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4923
38;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4300
39;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4911
40;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4860
41;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4208
42;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4345
43;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4142
44;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4635
45;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;5013
46;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4391
47;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3943
48;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4447
49;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4955
50;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4399
51;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4542
52;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4295
