geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 20; 18; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 26;40
2; 18; 16; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 22;38
3; 16; 19; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 12;38
4; 19; 17; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 22;36
5; 17; 18; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 16;36
6; 18; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 14;36
7; 20; 17; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 28;34
8; 17; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 12;34
9; 20; 22; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 18;34
10; 22; 12; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 26;32
11; 12; 13; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 12;33
12; 13; 13; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 14;32
13; 13; 14; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 12;32
14; 14; 14; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 14;32
15; 14; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 10;33
16; 16; 16; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 18;33
17; 16; 16; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 18;33
18; 16; 17; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 16;33
19; 17; 14; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 24;32
20; 14; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 12;32
21; 15; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 14;32
22; 15; 15; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 14;32
23; 15; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 14;32
24; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 12;32
25; 16; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 14;33
26; 18; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 14;33
27; 20; 24; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 14;34
28; 24; 19; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 16;33
29; 19; 22; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 12;34
30; 22; 19; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 12;33

