geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 48; 12; 0.2; 0.15; 11; 35; [1, 3, 12, 22, 33, 41, 45, 57, 70] - 3682; 4545;
2; 48; 45; 10; 0.2; 0.15; 9; 22; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4376;
3; 45; 44; 10; 0.2; 0.15; 9; 20; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4347;
4; 44; 41; 8; 0.2; 0.15; 8; 19; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4307;
5; 41; 40; 8; 0.2; 0.15; 8; 17; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4272;
6; 40; 38; 8; 0.2; 0.15; 8; 18; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4244;
7; 38; 37; 8; 0.2; 0.15; 7; 16; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4224;
8; 37; 34; 8; 0.2; 0.15; 7; 18; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4124;
9; 34; 33; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4062;
10; 33; 32; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4062;
11; 32; 30; 6; 0.2; 0.15; 6; 14; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4041;
12; 30; 29; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3996;
13; 29; 30; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4006;
14; 30; 30; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4006;
15; 30; 30; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 4006;
16; 30; 28; 6; 0.2; 0.15; 6; 14; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3936;
17; 28; 28; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3925;
18; 28; 29; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3925;
19; 29; 29; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3925;
20; 29; 29; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3925;
21; 29; 30; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 49, 55, 57, 70] - 3541; 3925;
22; 30; 31; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3903;
23; 31; 30; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3887;
24; 30; 29; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
25; 29; 28; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
26; 28; 29; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
27; 29; 30; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3861;
28; 30; 31; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
29; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
30; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
31; 31; 32; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
32; 32; 31; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3794;
33; 31; 32; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
34; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
35; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3841;
36; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3794;
37; 32; 31; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
38; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
39; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
40; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
41; 31; 32; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
42; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
43; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
44; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
45; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
46; 32; 32; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3787;
47; 32; 31; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
48; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
49; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
50; 31; 30; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
51; 30; 31; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
52; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
53; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
54; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3752;
55; 31; 32; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3783;
56; 32; 31; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3740;
57; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3740;
58; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3740;
59; 31; 30; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
60; 30; 30; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
61; 30; 30; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
62; 30; 30; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
63; 30; 31; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
64; 31; 30; 6; 0.2; 0.15; 6; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
65; 30; 30; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3735;
66; 30; 31; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3731;
67; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3731;
68; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3683;
69; 31; 31; 6; 0.2; 0.15; 6; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3683;
70; 31; 32; 6; 0.2; 0.15; 6; 11; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3731;

