geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;60;49;12;0.2;0.15;13;46;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4654
2;49;43;10;0.2;0.15;11;37;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4616
3;43;34;8;0.2;0.15;9;32;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4583
4;34;27;6;0.2;0.15;7;24;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4582
5;27;25;6;0.2;0.15;6;18;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4582
6;25;26;6;0.2;0.15;6;17;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4582
7;26;26;6;0.2;0.15;6;16;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4343
8;26;23;6;0.2;0.15;6;19;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4239
9;23;19;4;0.2;0.15;5;17;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4322
10;19;23;12;0.6;0.15;6;20;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4322
11;23;20;4;0.2;0.15;5;14;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4322
12;20;30;12;0.2;0.15;7;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4127
13;30;29;6;0.2;0.15;7;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4120
14;29;25;6;0.2;0.15;6;20;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4195
15;25;25;6;0.2;0.15;6;18;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4120
16;25;26;6;0.2;0.15;6;17;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4611
17;26;26;6;0.2;0.15;6;16;[1, 2, 9, 21, 23, 33, 49, 58, 62, 70]: 3528, trocas: 1;4545
18;26;28;6;0.2;0.15;6;16;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4008
19;28;27;6;0.2;0.15;6;19;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4259
20;27;27;6;0.2;0.15;6;16;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4157
