geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 60; 59; 6; 0.1; 2; 0; 1; 0; 0.03; 1; 1; 8;46.0
2; 59; 56; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 8;44.0
3; 56; 54; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 7;44.0
4; 54; 52; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 7;43.0
5; 52; 50; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 7;42.0
6; 50; 49; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 6;42.0
7; 49; 48; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 6;40.0
8; 48; 49; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;40.0
9; 49; 50; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;40.0
10; 50; 50; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;40.0
11; 50; 51; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 4;40.0
12; 51; 52; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;40.0
13; 52; 52; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;40.0
14; 52; 53; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 4;40.0
15; 53; 54; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 4;40.0
16; 54; 53; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 6;39.0
17; 53; 51; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 7;39.0
18; 51; 51; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;39.0
19; 51; 51; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;39.0
20; 51; 52; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;38.0
21; 52; 54; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 3;39.0
22; 54; 56; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 3;39.0
23; 56; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;39.0
24; 57; 58; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;39.0
25; 58; 59; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 4;38.0
26; 59; 61; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 3;38.0
27; 61; 63; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 6;38.0
28; 63; 65; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 6;38.0
29; 65; 66; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;39.0
30; 66; 68; 6; 0.1; 0; 0; 3; 0; 0.03; 2; 2; 6;38.0
31; 68; 70; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 6;38.0
32; 70; 72; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 6;38.0
33; 72; 74; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 6;38.0
34; 74; 76; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 6;38.0
35; 76; 79; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 5;38.0
36; 79; 81; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 6;39.0
37; 81; 85; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 6;39.0
38; 85; 88; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 7;39.0
39; 88; 89; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 9;39.0
40; 89; 91; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 8;39.0

