geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 52; 12; 0.2; 0.15; 13; 43; [1, 3, 13, 23, 33, 41, 45, 57, 70]: 3721, trocas: 4; 4894;
2; 52; 40; 10; 0.2; 0.15; 10; 36; [1, 3, 13, 23, 33, 41, 45, 57, 70]: 3721, trocas: 4; 4857;
3; 40; 36; 8; 0.2; 0.15; 9; 27; [1, 3, 13, 23, 33, 41, 45, 57, 70]: 3721, trocas: 4; 4827;
4; 36; 33; 8; 0.2; 0.15; 8; 27; [1, 3, 13, 23, 33, 41, 45, 57, 70]: 3721, trocas: 4; 4694;
5; 33; 29; 6; 0.2; 0.15; 7; 23; [1, 3, 13, 23, 33, 41, 45, 57, 70]: 3721, trocas: 4; 4520;
6; 29; 24; 6; 0.2; 0.15; 7; 24; [1, 2, 9, 13, 23, 33, 47, 49, 58, 62, 70]: 3738, trocas: 3; 4637;
7; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 2, 9, 13, 23, 33, 47, 49, 58, 62, 70]: 3738, trocas: 3; 4637;
8; 18; 18; 10; 0.6; 0.15; 5; 19; [1, 2, 9, 13, 40, 41, 45, 57, 70]: 3733, trocas: 2; 4623;
9; 18; 21; 10; 0.6; 0.15; 6; 21; [1, 2, 9, 13, 40, 41, 45, 57, 70]: 3733, trocas: 2; 4518;
10; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 12, 22, 23, 33, 47, 49, 58, 62, 70]: 3780, trocas: 4; 4536;
11; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 3, 12, 22, 23, 25, 33, 47, 49, 58, 62, 70]: 3942, trocas: 6; 4560;
12; 20; 24; 12; 0.2; 0.15; 7; 25; [1, 3, 12, 22, 23, 25, 33, 47, 49, 58, 62, 70]: 3942, trocas: 6; 4613;
13; 24; 17; 4; 0.2; 0.15; 5; 18; [1, 3, 12, 22, 23, 25, 33, 47, 49, 58, 62, 70]: 3942, trocas: 6; 4839;
14; 17; 21; 10; 0.6; 0.15; 6; 22; [1, 3, 9, 13, 21, 23, 31, 33, 49, 58, 62, 70]: 4072, trocas: 1; 4838;
15; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 13, 40, 44, 56, 57, 70]: 3969, trocas: 4; 4838;
16; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 4, 10, 11, 21, 23, 25, 33, 47, 55, 57, 70]: 3843, trocas: 8; 4838;
17; 20; 26; 12; 0.2; 0.15; 7; 25; [1, 3, 9, 21, 31, 33, 49, 58, 62, 70]: 3755, trocas: 1; 4838;
18; 26; 22; 6; 0.2; 0.15; 6; 22; [1, 3, 9, 21, 31, 33, 49, 58, 62, 70]: 3755, trocas: 1; 4725;
19; 22; 15; 4; 0.2; 0.15; 4; 15; [1, 3, 9, 21, 31, 33, 49, 58, 62, 70]: 3755, trocas: 1; 4725;
20; 15; 19; 10; 0.6; 0.15; 5; 17; [1, 3, 9, 21, 31, 33, 49, 58, 62, 70]: 3755, trocas: 1; 4678;
21; 19; 27; 12; 0.6; 0.15; 7; 21; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70]: 3535, trocas: 2; 4594;
22; 27; 26; 6; 0.2; 0.15; 6; 17; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70]: 3535, trocas: 2; 4559;
23; 26; 24; 6; 0.2; 0.15; 6; 20; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70]: 3535, trocas: 2; 4632;
24; 24; 20; 4; 0.2; 0.15; 5; 15; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70]: 3535, trocas: 2; 4632;
25; 20; 21; 12; 0.2; 0.15; 6; 21; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70]: 3535, trocas: 2; 4475;
26; 21; 16; 4; 0.2; 0.15; 4; 13; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70]: 3535, trocas: 2; 4632;
27; 16; 19; 10; 0.6; 0.15; 5; 16; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4498;
28; 19; 23; 12; 0.6; 0.15; 6; 18; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4656;
29; 23; 23; 4; 0.2; 0.15; 5; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4315;
30; 23; 21; 4; 0.2; 0.15; 5; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3911;
31; 21; 19; 4; 0.2; 0.15; 5; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3911;
32; 19; 28; 12; 0.6; 0.15; 6; 17; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4423;
33; 28; 29; 6; 0.2; 0.15; 6; 17; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3969;
34; 29; 28; 6; 0.2; 0.15; 6; 15; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4179;
35; 28; 30; 6; 0.2; 0.15; 6; 16; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3717;
36; 30; 32; 6; 0.2; 0.15; 6; 14; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3511;
37; 32; 34; 6; 0.2; 0.15; 7; 17; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
38; 34; 31; 6; 0.2; 0.15; 7; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3590;
39; 31; 34; 6; 0.2; 0.15; 7; 16; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
40; 34; 34; 6; 0.2; 0.15; 7; 15; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
41; 34; 31; 6; 0.2; 0.15; 7; 22; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3779;
