geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 46; 12; 0.2; 0.15; 12; 46; [1, 3, 12, 22, 33, 47, 55, 58, 62, 70] - 3625; 4635;
2; 46; 36; 10; 0.2; 0.15; 10; 36; [1, 3, 12, 22, 33, 47, 55, 58, 62, 70] - 3625; 4377;
3; 36; 28; 8; 0.2; 0.15; 8; 28; [1, 2, 9, 21, 31, 32, 40, 44, 56, 63, 70] - 3786; 4351;
4; 28; 23; 6; 0.2; 0.15; 6; 23; [1, 2, 9, 21, 31, 32, 40, 44, 56, 63, 70] - 3786; 4287;
5; 23; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 12, 13, 31, 32, 40, 44, 56, 63, 70] - 3850; 4119;
6; 17; 19; 10; 0.6; 0.15; 5; 19; [1, 3, 13, 21, 31, 41, 45, 57, 70] - 3896; 4105;
7; 19; 22; 12; 0.6; 0.15; 6; 23; [1, 3, 13, 21, 31, 41, 45, 57, 70] - 3896; 4119;
8; 22; 17; 4; 0.2; 0.15; 5; 18; [1, 3, 13, 21, 31, 41, 45, 57, 70] - 3896; 4105;
9; 17; 16; 10; 0.6; 0.15; 5; 16; [1, 3, 13, 21, 31, 41, 45, 57, 70] - 3896; 4105;
10; 16; 16; 10; 0.6; 0.15; 5; 17; [1, 3, 13, 21, 31, 41, 45, 57, 70] - 3896; 4033;
11; 16; 16; 10; 0.6; 0.15; 5; 17; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 4033;
12; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 4033;
13; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 4033;
14; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
15; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
16; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
17; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
18; 10; 9; 6; 0.6; 0.15; 3; 10; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
19; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
20; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
21; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
22; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
23; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
24; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
25; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
26; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
27; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
28; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
29; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
30; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
31; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
32; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
33; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
34; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
35; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
36; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
37; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
38; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
39; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
40; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
41; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
42; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
43; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
44; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
45; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
46; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
47; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
48; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
49; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
50; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
51; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
52; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
53; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
54; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
55; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
56; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
57; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
58; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
59; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
60; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
61; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
62; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
63; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
64; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
65; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
66; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
67; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
68; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
69; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
70; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
71; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
72; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
73; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
74; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
75; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
76; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
77; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
78; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
79; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
80; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
81; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
82; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
83; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
84; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
85; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
86; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
87; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
88; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
89; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
90; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
91; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
92; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
93; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
94; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
95; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
96; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
97; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
98; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
99; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
100; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
101; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
102; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
103; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
104; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
105; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
106; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
107; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
108; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
109; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
110; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
111; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
112; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
113; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
114; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
115; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
116; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
117; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
118; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
119; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
120; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
121; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
122; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
123; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
124; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
125; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
126; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
127; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
128; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
129; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
130; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
131; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
132; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
133; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
134; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
135; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
136; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
137; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 21, 23, 25, 33, 49, 55, 57, 70] - 3954; 3954;
