geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo;
1; 80; 56; 8; 0.1; 4; 0; 0; 0; 0.03; 2; 2; 34
2; 56; 32; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 29
3; 32; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 11
4; 24; 15; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 12
5; 15; 18; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 4
6; 18; 21; 8; 0.1; 1; 0; 3; 0; 0.03; 1; 1; 6
7; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3
8; 21; 16; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 8
9; 16; 18; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 7
10; 18; 16; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 11
11; 16; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 6
12; 19; 22; 8; 0.1; 1; 0; 3; 0; 0.03; 1; 1; 6
13; 22; 12; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 13
14; 12; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 4
15; 15; 15; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 7
16; 15; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 7
17; 15; 15; 6; 0.5; 0; 0; 3; 0; 0.03; 1; 1; 7
18; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
19; 16; 16; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 9
20; 16; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 7
21; 18; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 10
22; 17; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 6
23; 20; 19; 10; 0.5; 2; 0; 3; 0; 0.03; 1; 1; 12
