geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 18; 12; 0.2; 0.15; 4; 18; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 5276;
2; 18; 16; 10; 0.6; 0.15; 4; 16; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 5198;
3; 16; 14; 9; 0.6; 0.15; 3; 14; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 4575;
4; 14; 12; 8; 0.6; 0.15; 3; 13; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 4328;
5; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 4328;
6; 10; 9; 6; 0.6; 0.15; 2; 9; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 4328;
7; 9; 8; 5; 0.6; 0.15; 2; 8; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 4328;
8; 8; 6; 4; 0.6; 0.15; 1; 7; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 4328;
9; 6; 5; 3; 0.6; 0.15; 1; 5; [1, 3, 9, 13, 40, 41, 45, 57, 70] - 3888; 3888;

