geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 5, 12, 22, 33, 41, 45, 57, 70] - 3708; 5013;
2; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 13, 23, 25, 33, 49, 58, 62, 70] - 3712; 5112;
3; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 13, 23, 25, 33, 49, 58, 62, 70] - 3712; 4887;
4; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 5, 12, 13, 40, 44, 56, 63, 70] - 3760; 4862;
5; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 40, 44, 45, 57, 70] - 3921; 4942;
6; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 40, 44, 45, 57, 70] - 3921; 4942;
7; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 40, 44, 45, 57, 70] - 3921; 5060;
8; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 25, 33, 47, 49, 58, 62, 70] - 3879; 5022;
9; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 25, 33, 47, 49, 58, 62, 70] - 3879; 5027;
10; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4962;

