geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 20; 12; 0.2; 0.15; 4; 16; [1, 3, 12, 22, 33, 46, 49, 55, 57, 70] - 4022; 4968;
2; 20; 19; 12; 0.2; 0.15; 4; 17; [1, 3, 12, 22, 33, 46, 49, 55, 57, 70] - 4022; 4426;
3; 19; 18; 11; 0.6; 0.15; 4; 16; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4298;
4; 18; 19; 10; 0.6; 0.15; 4; 13; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4298;
5; 19; 20; 11; 0.6; 0.15; 4; 14; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4682;
6; 20; 23; 12; 0.2; 0.15; 4; 13; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4223;
7; 23; 19; 4; 0.2; 0.15; 4; 12; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4055;
8; 19; 20; 11; 0.6; 0.15; 4; 14; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4077;
9; 20; 23; 12; 0.2; 0.15; 4; 13; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4147;
10; 23; 21; 4; 0.2; 0.15; 4; 10; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4077;

