geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; media
1; 19; 20; 11; 0.6; ; 0.3; 7; 17; [1, 4, 10, 20] - 10861720
2; 20; 24; 12; 0.2; ; 0.3; 8; 16; [1, 4, 10, 20] - 10861720
3; 24; 23; 4; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 10861711
4; 23; 23; 4; 0.2; ; 0.3; 7; 11; [1, 4, 10, 20] - 10861711
5; 23; 23; 4; 0.2; ; 0.3; 7; 11; [1, 4, 10, 20] - 10861711
6; 23; 23; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 10861711
7; 23; 23; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 10861711
8; 23; 23; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 10861711
9; 23; 22; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 10861711
10; 22; 24; 4; 0.2; ; 0.3; 7; 9; [1, 4, 10, 20] - 10861720

