geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 33; 12; 0.2; 0.15; 6; 15; [1, 45, 99]: 200, trocas: 0; 590;
2; 33; 34; 6; 0.2; 0.15; 6; 17; [1, 45, 99]: 200, trocas: 0; 491;
3; 34; 34; 6; 0.2; 0.15; 6; 16; [1, 45, 99]: 200, trocas: 0; 430;
4; 34; 37; 6; 0.2; 0.15; 6; 13; [1, 45, 99]: 200, trocas: 0; 452;
5; 37; 40; 7; 0.2; 0.15; 7; 17; [1, 45, 99]: 200, trocas: 0; 408;
6; 40; 41; 8; 0.2; 0.15; 7; 18; [1, 45, 99]: 200, trocas: 0; 368;
7; 41; 44; 8; 0.2; 0.15; 8; 19; [1, 45, 99]: 200, trocas: 0; 200;
8; 44; 48; 8; 0.2; 0.15; 8; 18; [1, 45, 99]: 200, trocas: 0; 200;
9; 48; 54; 9; 0.2; 0.15; 9; 20; [1, 45, 99]: 200, trocas: 0; 200;
10; 54; 58; 10; 0.2; 0.15; 10; 20; [1, 45, 99]: 200, trocas: 0; 200;
11; 58; 60; 11; 0.2; 0.15; 10; 23; [1, 45, 99]: 200, trocas: 0; 200;
12; 60; 63; 12; 0.2; 0.15; 11; 22; [1, 45, 99]: 200, trocas: 0; 200;
13; 63; 64; 12; 0.2; 0.15; 11; 22; [1, 45, 99]: 200, trocas: 0; 200;
14; 64; 69; 12; 0.2; 0.15; 12; 23; [1, 45, 99]: 200, trocas: 0; 200;
15; 69; 72; 13; 0.2; 0.15; 12; 24; [1, 45, 99]: 200, trocas: 0; 200;
16; 72; 75; 14; 0.2; 0.15; 13; 26; [1, 45, 99]: 200, trocas: 0; 200;
17; 75; 78; 15; 0.2; 0.15; 13; 27; [1, 45, 99]: 200, trocas: 0; 200;
18; 78; 81; 15; 0.2; 0.15; 14; 28; [1, 45, 99]: 200, trocas: 0; 200;
19; 81; 84; 16; 0.2; 0.15; 14; 29; [1, 45, 99]: 200, trocas: 0; 200;
20; 84; 85; 16; 0.2; 0.15; 15; 30; [1, 45, 99]: 200, trocas: 0; 200;
21; 85; 89; 17; 0.2; 0.15; 15; 30; [1, 45, 99]: 200, trocas: 0; 200;
22; 89; 90; 17; 0.2; 0.15; 15; 31; [1, 45, 99]: 200, trocas: 0; 200;
23; 90; 93; 18; 0.2; 0.15; 16; 33; [1, 45, 99]: 200, trocas: 0; 200;
24; 93; 94; 18; 0.2; 0.15; 16; 33; [1, 45, 99]: 200, trocas: 0; 200;
25; 94; 94; 18; 0.2; 0.15; 16; 34; [1, 45, 99]: 200, trocas: 0; 200;
26; 94; 96; 18; 0.2; 0.15; 17; 35; [1, 45, 99]: 200, trocas: 0; 200;
27; 96; 101; 19; 0.2; 0.15; 17; 35; [1, 45, 99]: 200, trocas: 0; 200;
28; 101; 103; 20; 0.2; 0.15; 18; 36; [1, 45, 99]: 200, trocas: 0; 200;
29; 103; 106; 20; 0.2; 0.15; 18; 37; [1, 45, 99]: 200, trocas: 0; 200;
30; 106; 107; 21; 0.2; 0.15; 19; 39; [1, 45, 99]: 200, trocas: 0; 200;
31; 107; 109; 21; 0.2; 0.15; 19; 40; [1, 45, 99]: 200, trocas: 0; 200;
32; 109; 109; 21; 0.2; 0.15; 19; 40; [1, 45, 99]: 200, trocas: 0; 200;
33; 109; 109; 21; 0.2; 0.15; 19; 40; [1, 45, 99]: 200, trocas: 0; 200;
34; 109; 110; 21; 0.2; 0.15; 19; 39; [1, 45, 99]: 200, trocas: 0; 200;
35; 110; 111; 22; 0.2; 0.15; 19; 40; [1, 45, 99]: 200, trocas: 0; 200;
36; 111; 112; 22; 0.2; 0.15; 19; 40; [1, 45, 99]: 200, trocas: 0; 200;
37; 112; 113; 22; 0.2; 0.15; 20; 41; [1, 45, 99]: 200, trocas: 0; 200;
38; 113; 113; 22; 0.2; 0.15; 20; 42; [1, 45, 99]: 200, trocas: 0; 200;
39; 113; 113; 22; 0.2; 0.15; 20; 42; [1, 45, 99]: 200, trocas: 0; 200;
40; 113; 113; 22; 0.2; 0.15; 20; 42; [1, 45, 99]: 200, trocas: 0; 200;
41; 113; 113; 22; 0.2; 0.15; 20; 42; [1, 45, 99]: 200, trocas: 0; 200;
42; 113; 115; 22; 0.2; 0.15; 20; 42; [1, 45, 99]: 200, trocas: 0; 200;
43; 115; 115; 23; 0.2; 0.15; 20; 43; [1, 45, 99]: 200, trocas: 0; 200;
44; 115; 115; 23; 0.2; 0.15; 20; 43; [1, 45, 99]: 200, trocas: 0; 200;
45; 115; 115; 23; 0.2; 0.15; 20; 43; [1, 45, 99]: 200, trocas: 0; 200;
46; 115; 115; 23; 0.2; 0.15; 20; 43; [1, 45, 99]: 200, trocas: 0; 200;
47; 115; 119; 23; 0.2; 0.15; 21; 44; [1, 45, 99]: 200, trocas: 0; 200;
48; 119; 121; 23; 0.2; 0.15; 21; 44; [1, 45, 99]: 200, trocas: 0; 200;
49; 121; 126; 24; 0.2; 0.15; 22; 45; [1, 45, 99]: 200, trocas: 0; 200;
50; 126; 127; 25; 0.2; 0.15; 22; 46; [1, 45, 99]: 200, trocas: 0; 200;
51; 127; 128; 25; 0.2; 0.15; 22; 46; [1, 45, 99]: 200, trocas: 0; 200;
52; 128; 128; 25; 0.2; 0.15; 22; 47; [1, 45, 99]: 200, trocas: 0; 200;
53; 128; 128; 25; 0.2; 0.15; 22; 47; [1, 45, 99]: 200, trocas: 0; 200;
54; 128; 128; 25; 0.2; 0.15; 22; 47; [1, 45, 99]: 200, trocas: 0; 200;
