geracao; tamanhoAntesOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; media
1; 19; 20; 11; 0.6; 0.3; 7; 7; 17;[1, 4, 10, 20] - 10861711
2; 20; 23; 12; 0.2; 0.3; 8; 8; 17;[1, 4, 10, 20] - 10861689
3; 23; 22; 4; 0.2; 0.3; 7; 7; 12;[1, 4, 10, 20] - 10861612
4; 22; 21; 4; 0.2; 0.3; 7; 7; 12;[1, 4, 10, 20] - 10861594
5; 21; 22; 4; 0.2; 0.3; 7; 7; 10;[1, 4, 10, 20] - 10861612
6; 22; 23; 4; 0.2; 0.3; 7; 7; 10;[1, 4, 10, 20] - 10861612
7; 23; 24; 4; 0.2; 0.3; 7; 7; 10;[1, 4, 10, 20] - 10861660
8; 24; 24; 4; 0.2; 0.3; 8; 8; 12;[1, 4, 10, 20] - 10861660
9; 24; 24; 4; 0.2; 0.3; 8; 8; 12;[1, 4, 10, 20] - 10861660
10; 24; 24; 4; 0.2; 0.3; 8; 8; 12;[1, 4, 10, 20] - 10861660

