geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media;
1; 40; 23; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 22;39;
2; 23; 16; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 10;35;
3; 16; 15; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 10;34;
4; 15; 17; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 5;34;
5; 17; 19; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 7;34;
6; 19; 22; 8; 0.1; 2; 0; 2; 0; 0.03; 1; 1; 6;34;
7; 22; 14; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 11;32;
8; 14; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6;32;
9; 15; 16; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 6;32;
10; 16; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8;32;
11; 17; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7;32;
12; 19; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8;32;
13; 20; 23; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 8;33;
14; 23; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;32;
15; 21; 17; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 7;31;
16; 17; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 7;32;
17; 19; 21; 8; 0.1; 3; 0; 1; 0; 0.03; 1; 1; 7;32;
18; 21; 15; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 9;31;
19; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6;31;
20; 16; 15; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 10;31;
21; 15; 16; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 6;31;
22; 16; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8;31;
23; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9;31;
24; 17; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8;32;
25; 18; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9;31;
26; 18; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8;32;
27; 19; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 10;31;
28; 18; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7;32;
29; 20; 21; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 10;32;
30; 21; 17; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 7;31;
31; 17; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 6;32;
32; 20; 21; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 10;32;
33; 21; 20; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 4;32;
34; 20; 21; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 10;32;
35; 21; 17; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 7;31;
36; 17; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 7;32;
37; 19; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9;31;
38; 19; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9;31;
39; 19; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8;32;
40; 20; 23; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 8;32;

