geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 53; 8; 0.2; 0.15; 8; 3; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4875;
2; 53; 73; 10; 0.2; 0.15; 10; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4875;
3; 73; 101; 14; 0.2; 0.15; 14; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4874;
4; 101; 139; 20; 0.2; 0.15; 19; 1; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4874;
5; 139; 190; 28; 0.2; 0.15; 26; 3; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4934;
6; 190; 261; 38; 0.2; 0.15; 35; 2; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4918;
7; 261; 359; 52; 0.2; 0.15; 47; 1; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4925;
8; 359; 491; 72; 0.2; 0.15; 65; 5; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4925;
9; 491; 673; 98; 0.2; 0.15; 89; 5; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4934;
10; 673; 915; 134; 0.2; 0.15; 122; 14; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4916;

