geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 28; 8; 0.2; 0.15; 8; 28; [1, 3, 13, 22, 33, 47, 49, 58, 62, 70] - 3867; 4871;
2; 28; 20; 6; 0.2; 0.15; 6; 20; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4871;
3; 20; 18; 12; 0.2; 0.15; 5; 19; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4871;
4; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4437;
5; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4437;
6; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4437;
7; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4437;
8; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4028;
9; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4028;
10; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 4, 10, 20, 32, 40, 44, 56, 63, 70] - 4028; 4437;

