geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4805;
2; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4869;
3; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4773;
4; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4558;
5; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4813;
6; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4813;
7; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4813;
8; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 5126;
9; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4818;
10; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4990;
11; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4436;
12; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4653;
13; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4838;
14; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4666;
15; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4705;
16; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 2, 9, 21, 23, 33, 49, 58, 62, 70] - 3528; 4452;
17; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4861;
18; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4653;
19; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4402;
20; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4882;
21; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4574;
22; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4653;
23; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4504;
24; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4320;
