geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 32; 8; 0.2; 0.15; 9; 33; [1, 4, 10, 11, 21, 22, 33, 49, 58, 62, 70] - 3837; 5226;
2; 32; 25; 6; 0.2; 0.15; 7; 26; [1, 4, 10, 11, 21, 31, 40, 44, 54, 61, 63, 70] - 3936; 5111;
3; 25; 20; 6; 0.2; 0.15; 6; 21; [1, 4, 10, 11, 21, 31, 40, 44, 54, 61, 63, 70] - 3936; 5111;
4; 20; 24; 12; 0.2; 0.15; 7; 25; [1, 3, 9, 13, 40, 44, 55, 58, 62, 70] - 4168; 4973;
5; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 3, 9, 13, 40, 44, 55, 58, 62, 70] - 4168; 4836;
6; 18; 22; 10; 0.6; 0.15; 6; 22; [1, 2, 3, 23, 33, 49, 55, 56, 63, 70] - 4134; 4836;
7; 22; 17; 4; 0.2; 0.15; 5; 18; [1, 2, 3, 23, 33, 49, 55, 56, 63, 70] - 4134; 4781;
8; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 2, 3, 23, 33, 49, 55, 56, 63, 70] - 4134; 4836;
9; 20; 24; 12; 0.2; 0.15; 7; 25; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 4895;
10; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 4912;
11; 18; 21; 10; 0.6; 0.15; 6; 21; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 4917;
12; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 4966;
13; 16; 20; 10; 0.6; 0.15; 6; 20; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 5053;
14; 20; 22; 12; 0.2; 0.15; 6; 22; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 5053;
15; 22; 17; 4; 0.2; 0.15; 5; 18; [1, 2, 3, 13, 21, 23, 33, 49, 55, 57, 70] - 3925; 4904;
16; 17; 18; 10; 0.6; 0.15; 5; 18; [1, 2, 3, 12, 22, 25, 33, 49, 55, 57, 70] - 3749; 5024;
17; 18; 20; 10; 0.6; 0.15; 6; 20; [1, 3, 5, 6, 14, 25, 33, 49, 55, 58, 62, 70] - 3814; 4950;
18; 20; 25; 12; 0.2; 0.15; 7; 26; [1, 3, 5, 6, 14, 25, 33, 49, 55, 58, 62, 70] - 3814; 4620;
19; 25; 21; 6; 0.2; 0.15; 6; 22; [1, 3, 5, 6, 14, 25, 33, 49, 55, 58, 62, 70] - 3814; 4682;
20; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 2, 9, 21, 31, 33, 46, 49, 58, 62, 70] - 4027; 4682;
21; 16; 20; 10; 0.6; 0.15; 6; 20; [1, 3, 5, 6, 12, 13, 21, 31, 41, 45, 57, 70] - 3961; 4854;
22; 20; 25; 12; 0.2; 0.15; 7; 26; [1, 3, 5, 6, 12, 13, 21, 31, 41, 45, 57, 70] - 3961; 4802;
23; 25; 20; 6; 0.2; 0.15; 6; 21; [1, 3, 5, 12, 14, 25, 33, 41, 47, 55, 57, 70] - 3986; 4854;
