geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 44; 8; 0.2; 0.15; 8; 12; [1, 3, 8, 9, 12, 19, 20] - 32; 45;
2; 44; 54; 8; 0.2; 0.15; 8; 6; [1, 3, 5, 10, 14, 15, 20] - 29; 44;
3; 54; 67; 10; 0.2; 0.15; 10; 7; [1, 3, 5, 10, 14, 15, 20] - 29; 44;
4; 67; 88; 14; 0.2; 0.15; 13; 6; [1, 3, 5, 10, 14, 15, 20] - 29; 44;
5; 88; 113; 18; 0.2; 0.15; 16; 9; [1, 3, 5, 10, 14, 15, 20] - 29; 44;
6; 113; 147; 22; 0.2; 0.15; 21; 9; [1, 3, 5, 10, 14, 15, 20] - 29; 45;
7; 147; 188; 30; 0.2; 0.15; 27; 16; [1, 3, 5, 10, 14, 15, 20] - 29; 45;
8; 188; 241; 38; 0.2; 0.15; 34; 19; [1, 3, 5, 10, 14, 15, 20] - 29; 45;
9; 241; 308; 48; 0.2; 0.15; 44; 25; [1, 3, 5, 10, 14, 15, 20] - 29; 46;
10; 308; 390; 62; 0.2; 0.15; 56; 36; [1, 3, 5, 10, 14, 15, 20] - 29; 47;

