geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 60; 54; 6; 0.1; 3; 0; 0; 0; 0.03; 1; 1; 13;45.0
2; 54; 49; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 10;43.0
3; 49; 47; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 7;43.0
4; 47; 42; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 10;42.0
5; 42; 39; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 8;41.0
6; 39; 35; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 7;39.0
7; 35; 31; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 7;37.0
8; 31; 28; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 6;36.0
9; 28; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 6;35.0
10; 25; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;35.0
11; 24; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;35.0
12; 23; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;35.0
13; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;35.0
14; 20; 26; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 5;35.0
15; 26; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;35.0
16; 25; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 5;34.0
17; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
18; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
19; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
20; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
21; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
22; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
23; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
24; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
25; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
26; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
27; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
28; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
29; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
30; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
31; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
32; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
33; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
34; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
35; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
36; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
37; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
38; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
39; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
40; 23; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 2;34.0
41; 24; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
42; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
43; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
44; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
45; 24; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 2;33.0
46; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
47; 25; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 2;34.0
48; 26; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;34.0
49; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0
50; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;34.0

