geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 41; 12; 0.2; 0.15; 11; 42; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4917;
2; 41; 28; 8; 0.2; 0.15; 8; 29; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4996;
3; 28; 20; 6; 0.2; 0.15; 6; 20; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 4594;
4; 20; 18; 12; 0.2; 0.15; 5; 19; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 4571;
5; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 4494;
6; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 4494;
7; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 4344;
8; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 3749;
9; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 3749;
10; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 3749;
11; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 2, 9, 21, 22, 23, 33, 49, 55, 57, 70] - 3749; 3749;

