geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
36;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 46, 47, 55, 57, 70] - 3856;4877
37;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 46, 47, 55, 57, 70] - 3856;5223
38;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 46, 47, 55, 57, 70] - 3856;5102
39;9;9;6;0.6;0.15;3;9;[1, 2, 3, 23, 25, 33, 49, 58, 62, 70] - 3752;4507
40;9;9;6;0.6;0.15;3;9;[1, 3, 23, 25, 33, 47, 55, 58, 62, 70] - 3733;4507
41;9;9;6;0.6;0.15;3;9;[1, 3, 13, 31, 41, 44, 55, 57, 70] - 4201;4652
42;9;9;6;0.6;0.15;3;9;[1, 3, 23, 31, 40, 41, 47, 55, 58, 62, 70] - 4181;4784
43;9;9;6;0.6;0.15;3;9;[1, 2, 3, 12, 14, 22, 25, 33, 47, 49, 55, 57, 70] - 4169;5184
44;9;9;6;0.6;0.15;3;9;[1, 3, 9, 21, 23, 25, 26, 34, 46, 49, 58, 62, 70] - 4137;4905
45;9;9;6;0.6;0.15;3;9;[1, 2, 9, 11, 21, 23, 33, 49, 55, 58, 62, 70] - 3770;5165
46;9;9;6;0.6;0.15;3;9;[1, 2, 3, 12, 14, 22, 25, 33, 47, 49, 55, 57, 70] - 4169;5691
47;9;9;6;0.6;0.15;3;9;[1, 4, 10, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3871;4739
48;9;9;6;0.6;0.15;3;9;[1, 3, 9, 13, 21, 22, 33, 46, 49, 58, 62, 70] - 4346;5165
49;9;9;6;0.6;0.15;3;9;[1, 3, 9, 13, 21, 22, 33, 46, 49, 58, 62, 70] - 4346;4739
50;9;9;6;0.6;0.15;3;9;[1, 3, 9, 11, 21, 22, 25, 26, 34, 46, 47, 55, 58, 62, 70] - 4254;5176
51;9;9;6;0.6;0.15;3;9;[1, 3, 12, 14, 24, 36, 49, 58, 62, 70] - 4492;5014
52;9;9;6;0.6;0.15;3;9;[1, 3, 5, 6, 17, 18, 19, 24, 34, 46, 49, 58, 62, 70] - 4562;6066
53;9;9;6;0.6;0.15;3;9;[1, 3, 13, 22, 23, 33, 40, 41, 44, 56, 63, 70] - 4363;4802
54;9;9;6;0.6;0.15;3;9;[1, 2, 3, 5, 6, 26, 28, 34, 46, 49, 58, 62, 70] - 4173;4928
55;9;9;6;0.6;0.15;3;9;[1, 2, 3, 23, 33, 49, 55, 57, 70] - 3674;4425
56;9;9;6;0.6;0.15;3;9;[1, 3, 9, 21, 31, 41, 45, 57, 70] - 3871;4329
57;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 23, 25, 26, 33, 49, 58, 62, 70] - 3949;4906
58;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 23, 25, 26, 33, 49, 58, 62, 70] - 3949;5350
59;9;9;6;0.6;0.15;3;9;[1, 2, 9, 11, 21, 23, 31, 41, 47, 49, 58, 62, 70] - 4380;5647
60;9;9;6;0.6;0.15;3;9;[1, 3, 5, 12, 13, 40, 41, 44, 45, 47, 55, 57, 70] - 4295;4712
61;9;9;6;0.6;0.15;3;9;[1, 4, 10, 20, 37, 39, 44, 56, 63, 70] - 4109;4712
62;9;9;6;0.6;0.15;3;9;[1, 4, 10, 20, 39, 44, 56, 61, 63, 70] - 4361;4712
63;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 21, 23, 33, 47, 49, 55, 58, 62, 70] - 4197;5678
64;9;9;6;0.6;0.15;3;9;[1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619;5101
65;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3936;4712
66;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3936;4736
67;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 23, 33, 34, 41, 45, 57, 70] - 4551;4860
68;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 40, 44, 54, 56, 61, 63, 70] - 3932;4785
69;9;9;6;0.6;0.15;3;9;[1, 4, 10, 11, 21, 22, 33, 41, 45, 56, 63, 70] - 4083;4936
70;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;4683
71;9;9;6;0.6;0.15;3;9;[1, 4, 10, 11, 21, 22, 33, 41, 45, 56, 63, 70] - 4083;5272
72;9;9;6;0.6;0.15;3;9;[1, 3, 9, 21, 23, 33, 46, 47, 49, 58, 62, 70] - 4370;6293
73;9;9;6;0.6;0.15;3;9;[1, 2, 4, 11, 21, 31, 33, 49, 58, 62, 70] - 3936;5610
74;9;9;6;0.6;0.15;3;9;[1, 2, 3, 23, 25, 33, 46, 47, 49, 58, 62, 70] - 4439;5368
75;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 40, 44, 55, 57, 70] - 4130;6008
76;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 40, 44, 55, 57, 70] - 4130;4779
77;9;9;6;0.6;0.15;3;9;[1, 2, 9, 11, 21, 31, 40, 41, 47, 55, 57, 70] - 3917;4741
78;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;5416
79;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4867
80;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4751
81;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4832
82;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 31, 33, 47, 49, 58, 62, 70] - 3924;4628
83;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 31, 33, 47, 49, 58, 62, 70] - 3924;4788
84;9;9;6;0.6;0.15;3;9;[1, 3, 5, 12, 22, 24, 36, 49, 58, 62, 70] - 4527;4788
85;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 23, 33, 49, 55, 58, 62, 70] - 4013;5270
86;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 23, 33, 49, 55, 58, 62, 70] - 4013;5118
87;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 21, 23, 33, 40, 44, 56, 61, 63, 70] - 4308;4667
88;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 14, 22, 25, 33, 49, 58, 62, 70] - 3831;4936
89;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 14, 22, 25, 33, 49, 58, 62, 70] - 3831;5186
90;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 34, 46, 49, 55, 57, 70] - 4047;5494
91;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 34, 46, 49, 55, 57, 70] - 4047;5530
92;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 34, 46, 49, 55, 57, 70] - 4047;5924
93;9;9;6;0.6;0.15;3;9;[1, 2, 3, 13, 31, 40, 41, 45, 57, 70] - 3944;4704
94;9;9;6;0.6;0.15;3;9;[1, 2, 3, 13, 31, 40, 41, 45, 57, 70] - 3944;5372
95;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 31, 40, 44, 56, 63, 70] - 3665;5983
96;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 23, 31, 41, 45, 57, 70] - 3925;5829
97;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 41, 44, 56, 63, 70] - 3928;4969
98;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 41, 44, 56, 63, 70] - 3928;5466
99;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 41, 44, 56, 63, 70] - 3928;4529
100;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 41, 44, 56, 63, 70] - 3928;5979
101;9;9;6;0.6;0.15;3;9;[1, 3, 5, 12, 22, 33, 41, 44, 55, 58, 62, 70] - 4274;6053
102;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 23, 33, 49, 55, 57, 70] - 3604;4595
103;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 23, 33, 49, 55, 57, 70] - 3604;5214
104;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 23, 33, 49, 55, 57, 70] - 3604;4603
105;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 23, 33, 49, 55, 57, 70] - 3604;4805
106;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 31, 41, 47, 56, 57, 70] - 4564;4753
107;9;9;6;0.6;0.15;3;9;[1, 2, 3, 9, 21, 31, 41, 45, 56, 63, 70] - 4079;4547
108;9;9;6;0.6;0.15;3;9;[1, 2, 4, 11, 21, 22, 33, 47, 49, 58, 62, 70] - 4252;4990
109;9;9;6;0.6;0.15;3;9;[1, 2, 4, 11, 21, 22, 33, 47, 49, 58, 62, 70] - 4252;4790
110;9;9;6;0.6;0.15;3;9;[1, 2, 4, 11, 21, 22, 33, 47, 49, 58, 62, 70] - 4252;5049
111;9;9;6;0.6;0.15;3;9;[1, 3, 9, 13, 40, 41, 44, 56, 63, 70] - 4100;4790
112;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 22, 33, 47, 56, 57, 70] - 4215;5467
113;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 22, 33, 47, 56, 57, 70] - 4215;4857
114;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 22, 33, 47, 56, 57, 70] - 4215;4470
115;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 22, 25, 33, 46, 49, 58, 62, 70] - 4363;5073
116;9;9;6;0.6;0.15;3;9;[1, 2, 9, 11, 20, 37, 42, 50, 53, 54, 61, 63, 70] - 4405;5607
117;9;9;6;0.6;0.15;3;9;[1, 2, 9, 11, 20, 37, 42, 50, 53, 54, 61, 63, 70] - 4405;4774
118;9;9;6;0.6;0.15;3;9;[1, 3, 5, 12, 14, 22, 33, 41, 46, 49, 58, 62, 70] - 4451;4735
119;9;9;6;0.6;0.15;3;9;[1, 2, 3, 12, 14, 24, 26, 33, 49, 58, 62, 70] - 4466;4735
120;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 41, 45, 47, 49, 55, 57, 70] - 4230;5070
121;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 41, 47, 49, 58, 62, 70] - 4067;5309
122;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 41, 47, 49, 58, 62, 70] - 4067;5240
123;9;9;6;0.6;0.15;3;9;[1, 4, 10, 11, 20, 31, 33, 41, 45, 57, 70] - 4478;4762
124;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 32, 40, 41, 46, 49, 55, 57, 70] - 4527;5243
125;9;9;6;0.6;0.15;3;9;[1, 3, 23, 25, 26, 33, 49, 58, 62, 70] - 3878;5243
126;9;9;6;0.6;0.15;3;9;[1, 3, 5, 6, 12, 22, 33, 49, 55, 58, 62, 70] - 3799;5243
127;9;9;6;0.6;0.15;3;9;[1, 3, 5, 6, 12, 22, 33, 49, 55, 58, 62, 70] - 3799;4686
128;9;9;6;0.6;0.15;3;9;[1, 3, 9, 11, 21, 31, 40, 44, 56, 63, 70] - 3847;5028
129;9;9;6;0.6;0.15;3;9;[1, 4, 10, 20, 32, 40, 41, 47, 49, 58, 62, 70] - 4541;5028
130;9;9;6;0.6;0.15;3;9;[1, 3, 9, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3861;5186
131;9;9;6;0.6;0.15;3;9;[1, 3, 9, 21, 22, 33, 47, 49, 58, 62, 70] - 4071;6179
132;9;9;6;0.6;0.15;3;9;[1, 3, 9, 11, 21, 31, 32, 39, 50, 53, 61, 63, 70] - 4322;5228
133;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 23, 25, 26, 34, 46, 47, 55, 57, 70] - 4213;4521
134;9;9;6;0.6;0.15;3;9;[1, 4, 11, 21, 23, 25, 26, 34, 46, 47, 55, 57, 70] - 4213;5393
135;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;4856
136;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;4586
137;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;5036
138;9;9;6;0.6;0.15;3;9;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;5314
139;9;9;6;0.6;0.15;3;9;[1, 3, 13, 31, 32, 39, 40, 41, 45, 47, 49, 55, 58, 62, 70] - 4838;5318
140;9;9;6;0.6;0.15;3;9;[1, 2, 9, 21, 31, 40, 41, 46, 47, 55, 57, 70] - 4305;4959
141;9;9;6;0.6;0.15;3;9;[1, 3, 23, 31, 41, 45, 47, 55, 58, 62, 70] - 4138;4914
142;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3791;5381
143;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3791;5680
144;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3791;5680
145;9;9;6;0.6;0.15;3;9;[1, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3791;5920
146;9;9;6;0.6;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4947
147;9;9;6;0.6;0.15;3;9;[1, 3, 13, 23, 33, 40, 44, 56, 61, 63, 70] - 4222;6197
148;9;9;6;0.6;0.15;3;9;[1, 3, 13, 23, 33, 40, 44, 56, 61, 63, 70] - 4222;4440
149;9;9;6;0.6;0.15;3;9;[1, 3, 13, 23, 33, 40, 44, 56, 61, 63, 70] - 4222;4535
150;9;9;6;0.6;0.15;3;9;[1, 3, 12, 13, 21, 31, 40, 44, 55, 58, 62, 70] - 4213;5290

