geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;60;48;12;0.2;0.15;13;49;[1, 3, 13, 22, 33, 49, 58, 62, 70] - 3607;4789
2;48;38;10;0.2;0.15;10;38;[1, 2, 3, 13, 31, 33, 49, 55, 57, 70] - 3878;4900
3;38;30;8;0.2;0.15;8;30;[1, 2, 3, 13, 31, 33, 49, 55, 57, 70] - 3878;4900
4;30;24;6;0.2;0.15;7;25;[1, 2, 3, 13, 31, 33, 49, 55, 57, 70] - 3878;4800
5;24;17;4;0.2;0.15;5;18;[1, 4, 10, 11, 21, 31, 40, 41, 45, 57, 70] - 3931;4636
6;17;21;10;0.6;0.15;6;22;[1, 4, 10, 11, 21, 22, 23, 33, 47, 55, 57, 70] - 3818;4623
7;21;16;4;0.2;0.15;5;16;[1, 4, 10, 11, 21, 31, 40, 41, 45, 57, 70] - 3931;4774
8;16;21;10;0.6;0.15;6;21;[1, 4, 10, 11, 21, 31, 40, 41, 45, 57, 70] - 3931;4895
9;21;17;4;0.2;0.15;5;17;[1, 4, 10, 11, 21, 31, 40, 41, 45, 57, 70] - 3931;4895
10;17;19;10;0.6;0.15;5;19;[1, 3, 23, 33, 47, 55, 56, 63, 70] - 3889;4674
11;19;24;12;0.6;0.15;7;24;[1, 3, 13, 40, 44, 56, 63, 70] - 3731;4714
12;24;18;4;0.2;0.15;5;19;[1, 3, 13, 40, 44, 56, 63, 70] - 3731;4858
13;18;17;10;0.6;0.15;5;18;[1, 3, 13, 40, 44, 56, 63, 70] - 3731;4919
14;17;19;10;0.6;0.15;5;19;[1, 3, 13, 40, 44, 56, 61, 63, 70] - 3942;4919
15;19;25;12;0.6;0.15;7;25;[1, 2, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3771;4741
16;25;21;6;0.2;0.15;6;22;[1, 2, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3771;4708
17;21;17;4;0.2;0.15;5;17;[1, 2, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3771;4741
18;17;19;10;0.6;0.15;5;19;[1, 4, 10, 11, 21, 31, 40, 44, 54, 56, 63, 70] - 3919;4875
19;19;25;12;0.6;0.15;7;25;[1, 3, 13, 40, 44, 54, 56, 63, 70] - 3793;4748
20;25;21;6;0.2;0.15;6;22;[1, 2, 9, 11, 21, 31, 32, 40, 41, 45, 57, 70] - 3876;4931
21;21;17;4;0.2;0.15;5;17;[1, 3, 12, 22, 33, 41, 45, 56, 57, 70] - 3995;4931
22;17;19;10;0.6;0.15;5;19;[1, 3, 12, 22, 33, 41, 45, 56, 57, 70] - 3995;4931
23;19;24;12;0.6;0.15;7;24;[1, 2, 9, 13, 40, 44, 45, 57, 70] - 3766;4787
24;24;18;4;0.2;0.15;5;19;[1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638;4733
25;18;22;10;0.6;0.15;6;22;[1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638;4927
26;22;17;4;0.2;0.15;5;18;[1, 2, 9, 13, 40, 44, 45, 57, 70] - 3766;4733
27;17;20;10;0.6;0.15;6;21;[1, 2, 9, 13, 40, 44, 45, 57, 70] - 3766;4733
28;20;24;12;0.2;0.15;7;25;[1, 2, 9, 13, 40, 44, 45, 57, 70] - 3766;4869
29;24;16;4;0.2;0.15;5;17;[1, 3, 5, 6, 26, 28, 35, 49, 58, 62, 70] - 4004;4814
30;16;18;10;0.6;0.15;5;19;[1, 3, 5, 6, 26, 28, 35, 49, 58, 62, 70] - 4004;4959
31;18;21;10;0.6;0.15;6;21;[1, 3, 5, 6, 26, 33, 41, 45, 57, 70] - 3921;4824
32;21;17;4;0.2;0.15;5;17;[1, 3, 9, 13, 40, 44, 55, 57, 70] - 4026;4530
33;17;21;10;0.6;0.15;6;22;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;4773
34;21;17;4;0.2;0.15;5;17;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;4773
35;17;21;10;0.6;0.15;6;22;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;4857
36;21;17;4;0.2;0.15;5;17;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;4857
37;17;21;10;0.6;0.15;6;22;[1, 3, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 4031;4989
38;21;16;4;0.2;0.15;5;16;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;5209
39;16;21;10;0.6;0.15;6;21;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;4643
40;21;17;4;0.2;0.15;5;17;[1, 3, 12, 14, 22, 25, 33, 46, 49, 58, 62, 70] - 4119;4530
41;17;18;10;0.6;0.15;5;18;[1, 4, 10, 20, 32, 40, 44, 45, 57, 70] - 4135;4839
42;18;22;10;0.6;0.15;6;22;[1, 2, 9, 11, 21, 23, 25, 33, 49, 55, 58, 62, 70] - 3932;4686
43;22;17;4;0.2;0.15;5;18;[1, 3, 13, 40, 41, 47, 55, 57, 70] - 3956;4720
44;17;20;10;0.6;0.15;6;21;[1, 3, 13, 40, 41, 47, 55, 57, 70] - 3956;4926
45;20;23;12;0.2;0.15;6;23;[1, 2, 3, 23, 33, 46, 49, 55, 57, 70] - 4101;4949
46;23;17;4;0.2;0.15;5;17;[1, 2, 3, 23, 33, 46, 49, 55, 57, 70] - 4101;4934
47;17;18;10;0.6;0.15;5;18;[1, 2, 3, 23, 33, 46, 49, 55, 57, 70] - 4101;4934
48;18;20;10;0.6;0.15;6;20;[1, 4, 11, 21, 31, 33, 47, 55, 58, 62, 70] - 3973;4814
49;20;24;12;0.2;0.15;7;25;[1, 3, 23, 31, 40, 41, 45, 57, 70] - 3888;4572
50;24;17;4;0.2;0.15;5;18;[1, 2, 9, 21, 22, 23, 33, 46, 49, 58, 62, 70] - 4092;4919
51;17;20;10;0.6;0.15;6;21;[1, 2, 9, 11, 21, 22, 33, 49, 55, 58, 62, 70] - 3898;4734
52;20;21;12;0.2;0.15;6;21;[1, 2, 9, 11, 21, 22, 33, 49, 55, 58, 62, 70] - 3898;4813
53;21;17;4;0.2;0.15;5;17;[1, 2, 9, 11, 21, 22, 33, 49, 55, 58, 62, 70] - 3898;4744
54;17;19;10;0.6;0.15;5;19;[1, 2, 9, 11, 21, 22, 33, 49, 55, 58, 62, 70] - 3898;4716
55;19;24;12;0.6;0.15;7;24;[1, 3, 23, 33, 41, 44, 56, 63, 70] - 3840;4821
56;24;18;4;0.2;0.15;5;19;[1, 2, 9, 11, 21, 22, 33, 49, 55, 58, 62, 70] - 3898;4859
57;18;22;10;0.6;0.15;6;22;[1, 2, 9, 11, 21, 22, 33, 49, 55, 58, 62, 70] - 3898;4673
58;22;17;4;0.2;0.15;5;18;[1, 2, 9, 11, 21, 31, 41, 45, 57, 70] - 3732;4631
59;17;18;10;0.6;0.15;5;18;[1, 3, 13, 31, 33, 49, 55, 58, 62, 70] - 3887;4631
60;18;20;10;0.6;0.15;6;20;[1, 3, 23, 33, 46, 47, 55, 57, 70] - 3856;4863
61;20;24;12;0.2;0.15;7;25;[1, 3, 23, 33, 46, 47, 55, 57, 70] - 3856;4820
62;24;17;4;0.2;0.15;5;18;[1, 3, 13, 31, 33, 49, 55, 58, 62, 70] - 3887;4706
63;17;21;10;0.6;0.15;6;22;[1, 3, 13, 31, 33, 49, 55, 58, 62, 70] - 3887;4782
64;21;16;4;0.2;0.15;5;16;[1, 3, 13, 31, 33, 49, 58, 62, 70] - 3661;4782
65;16;18;10;0.6;0.15;5;19;[1, 3, 12, 14, 26, 33, 49, 58, 62, 70] - 3796;4782
66;18;21;10;0.6;0.15;6;21;[1, 2, 3, 13, 31, 33, 41, 45, 57, 70] - 3965;4782
67;21;16;4;0.2;0.15;5;16;[1, 3, 12, 14, 26, 33, 49, 55, 58, 62, 70] - 4022;5042
68;16;20;10;0.6;0.15;6;20;[1, 3, 12, 14, 26, 33, 49, 55, 58, 62, 70] - 4022;4822
69;20;23;12;0.2;0.15;6;23;[1, 2, 3, 12, 22, 23, 25, 33, 49, 55, 57, 70] - 3899;4739
70;23;18;4;0.2;0.15;5;18;[1, 2, 3, 12, 14, 26, 34, 46, 49, 58, 62, 70] - 3962;4804
71;18;21;10;0.6;0.15;6;21;[1, 2, 3, 12, 14, 26, 34, 46, 49, 58, 62, 70] - 3962;4804
72;21;17;4;0.2;0.15;5;17;[1, 2, 3, 12, 14, 26, 34, 46, 49, 58, 62, 70] - 3962;4693
73;17;21;10;0.6;0.15;6;22;[1, 2, 3, 13, 40, 44, 54, 61, 63, 70] - 3943;4708
74;21;16;4;0.2;0.15;5;16;[1, 2, 3, 12, 14, 26, 33, 41, 45, 57, 70] - 4100;5037
75;16;21;10;0.6;0.15;6;21;[1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068;4718
76;21;17;4;0.2;0.15;5;17;[1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068;4718
77;17;19;10;0.6;0.15;5;19;[1, 2, 3, 13, 14, 22, 25, 33, 49, 58, 62, 70] - 4036;4682
78;19;22;12;0.6;0.15;6;23;[1, 2, 3, 13, 14, 22, 25, 33, 49, 58, 62, 70] - 4036;4750
79;22;15;4;0.2;0.15;4;15;[1, 4, 10, 20, 39, 56, 63, 70] - 4104;4750
80;15;18;10;0.6;0.15;5;18;[1, 3, 23, 33, 46, 49, 55, 57, 70] - 3968;4586
81;18;22;10;0.6;0.15;6;22;[1, 3, 13, 23, 31, 41, 45, 57, 70] - 3947;4586
82;22;17;4;0.2;0.15;5;18;[1, 3, 23, 33, 46, 49, 55, 57, 70] - 3968;4545
83;17;19;10;0.6;0.15;5;19;[1, 3, 13, 40, 41, 45, 47, 55, 58, 62, 70] - 4089;4762
84;19;22;12;0.6;0.15;6;23;[1, 3, 13, 40, 41, 45, 47, 55, 58, 62, 70] - 4089;4835
85;22;17;4;0.2;0.15;5;18;[1, 3, 13, 40, 41, 45, 47, 55, 58, 62, 70] - 4089;4835
86;17;20;10;0.6;0.15;6;21;[1, 3, 13, 40, 41, 45, 47, 55, 58, 62, 70] - 4089;4940
87;20;24;12;0.2;0.15;7;25;[1, 4, 10, 11, 21, 31, 41, 45, 57, 70] - 3897;4923
88;24;17;4;0.2;0.15;5;18;[1, 4, 10, 11, 21, 31, 41, 45, 57, 70] - 3897;4893
89;17;18;10;0.6;0.15;5;18;[1, 3, 23, 25, 33, 49, 55, 57, 70] - 3703;4769
90;18;21;10;0.6;0.15;6;21;[1, 3, 23, 25, 33, 49, 55, 57, 70] - 3703;4769
91;21;16;4;0.2;0.15;5;16;[1, 3, 13, 31, 41, 45, 57, 70] - 3777;4890
92;16;20;10;0.6;0.15;6;20;[1, 3, 12, 13, 31, 41, 45, 57, 70] - 3780;4890
93;20;25;12;0.2;0.15;7;26;[1, 3, 12, 22, 33, 46, 49, 58, 62, 70] - 3938;4876
94;25;21;6;0.2;0.15;6;22;[1, 3, 12, 22, 33, 46, 49, 58, 62, 70] - 3938;4673
95;21;14;4;0.2;0.15;4;15;[1, 3, 12, 22, 33, 46, 49, 58, 62, 70] - 3938;4876
96;14;16;8;0.6;0.15;5;17;[1, 3, 12, 22, 33, 46, 49, 58, 62, 70] - 3938;4932
97;16;21;10;0.6;0.15;6;21;[1, 2, 3, 13, 22, 33, 49, 58, 62, 70] - 3740;4886
98;21;16;4;0.2;0.15;5;16;[1, 3, 13, 23, 33, 46, 47, 55, 57, 70] - 3949;4904
99;16;21;10;0.6;0.15;6;21;[1, 3, 23, 33, 34, 46, 49, 58, 62, 70] - 3963;4856
100;21;16;4;0.2;0.15;5;16;[1, 3, 13, 23, 33, 46, 49, 58, 62, 70] - 3977;4958
101;16;18;10;0.6;0.15;5;19;[1, 3, 13, 23, 33, 46, 49, 58, 62, 70] - 3977;4856
102;18;21;10;0.6;0.15;6;21;[1, 3, 5, 12, 13, 31, 40, 44, 54, 61, 63, 70] - 3845;4856
103;21;16;4;0.2;0.15;5;16;[1, 3, 5, 12, 13, 31, 40, 44, 54, 61, 63, 70] - 3845;4689
104;16;20;10;0.6;0.15;6;20;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;4651
105;20;24;12;0.2;0.15;7;25;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;4897
106;24;18;4;0.2;0.15;5;19;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;4651
107;18;22;10;0.6;0.15;6;22;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;4729
108;22;17;4;0.2;0.15;5;18;[1, 3, 23, 33, 46, 47, 55, 57, 70] - 3856;4754
109;17;21;10;0.6;0.15;6;22;[1, 2, 9, 21, 22, 25, 33, 49, 58, 62, 70] - 3677;4651
110;21;17;4;0.2;0.15;5;17;[1, 2, 9, 21, 22, 25, 33, 49, 58, 62, 70] - 3677;4765
111;17;20;10;0.6;0.15;6;21;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4842
112;20;24;12;0.2;0.15;7;25;[1, 2, 3, 23, 25, 33, 47, 55, 57, 70] - 3724;4932
113;24;17;4;0.2;0.15;5;18;[1, 2, 3, 23, 25, 33, 47, 55, 57, 70] - 3724;4740
114;17;18;10;0.6;0.15;5;18;[1, 3, 23, 33, 34, 46, 49, 58, 62, 70] - 3963;4932
115;18;21;10;0.6;0.15;6;21;[1, 3, 23, 33, 34, 46, 49, 58, 62, 70] - 3963;4850
116;21;16;4;0.2;0.15;5;16;[1, 3, 9, 21, 31, 41, 45, 47, 55, 57, 70] - 4013;4932
117;16;20;10;0.6;0.15;6;20;[1, 3, 9, 21, 31, 41, 45, 47, 55, 57, 70] - 4013;4988
118;20;24;12;0.2;0.15;7;25;[1, 3, 9, 21, 31, 41, 45, 47, 55, 57, 70] - 4013;4988
119;24;18;4;0.2;0.15;5;19;[1, 3, 9, 21, 31, 41, 45, 47, 55, 57, 70] - 4013;5074
120;18;20;10;0.6;0.15;6;20;[1, 3, 9, 21, 31, 41, 45, 47, 55, 57, 70] - 4013;4932
121;20;22;12;0.2;0.15;6;22;[1, 3, 9, 21, 31, 41, 45, 47, 55, 57, 70] - 4013;5074
122;22;16;4;0.2;0.15;5;17;[1, 3, 5, 6, 17, 24, 28, 35, 36, 49, 58, 62, 70] - 4175;5110
123;16;18;10;0.6;0.15;5;19;[1, 3, 5, 6, 17, 24, 28, 35, 36, 49, 58, 62, 70] - 4175;4949
124;18;20;10;0.6;0.15;6;20;[1, 3, 5, 6, 17, 24, 28, 35, 36, 49, 58, 62, 70] - 4175;4949
125;20;24;12;0.2;0.15;7;25;[1, 3, 12, 22, 25, 26, 34, 46, 49, 58, 62, 70] - 3824;4580
126;24;18;4;0.2;0.15;5;19;[1, 2, 3, 12, 13, 40, 41, 45, 57, 70] - 3941;4815
127;18;22;10;0.6;0.15;6;22;[1, 2, 3, 12, 13, 40, 44, 56, 63, 70] - 3867;4815
128;22;17;4;0.2;0.15;5;18;[1, 2, 3, 12, 13, 40, 44, 56, 63, 70] - 3867;4685
129;17;20;10;0.6;0.15;6;21;[1, 2, 3, 12, 13, 40, 44, 56, 63, 70] - 3867;4685
130;20;21;12;0.2;0.15;6;21;[1, 3, 5, 6, 12, 14, 25, 33, 41, 45, 57, 70] - 3871;4685
131;21;17;4;0.2;0.15;5;17;[1, 3, 5, 6, 12, 14, 25, 33, 41, 45, 57, 70] - 3871;4856
132;17;19;10;0.6;0.15;5;19;[1, 3, 5, 6, 12, 14, 25, 33, 41, 45, 57, 70] - 3871;4812
133;19;22;12;0.6;0.15;6;23;[1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619;4856
134;22;17;4;0.2;0.15;5;18;[1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619;4856
135;17;19;10;0.6;0.15;5;19;[1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619;5099
136;19;25;12;0.6;0.15;7;25;[1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619;5076
137;25;21;6;0.2;0.15;6;22;[1, 3, 5, 12, 14, 26, 34, 35, 49, 58, 62, 70] - 4036;5009
138;21;17;4;0.2;0.15;5;17;[1, 3, 5, 12, 14, 26, 34, 35, 49, 58, 62, 70] - 4036;5080
139;17;21;10;0.6;0.15;6;22;[1, 2, 9, 21, 31, 40, 44, 54, 56, 57, 70] - 3976;5009
140;21;17;4;0.2;0.15;5;17;[1, 2, 9, 21, 31, 40, 44, 54, 56, 57, 70] - 3976;4869
141;17;21;10;0.6;0.15;6;22;[1, 2, 9, 21, 31, 40, 44, 54, 56, 57, 70] - 3976;4575
142;21;14;4;0.2;0.15;4;15;[1, 3, 5, 12, 13, 22, 33, 46, 49, 58, 62, 70] - 4063;4827
143;14;17;8;0.6;0.15;5;18;[1, 4, 11, 21, 31, 41, 47, 55, 57, 70] - 4126;4575
144;17;17;10;0.6;0.15;5;17;[1, 4, 11, 21, 31, 41, 45, 56, 57, 70] - 4288;4828
145;17;21;10;0.6;0.15;6;22;[1, 2, 4, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 4026;4675
146;21;17;4;0.2;0.15;5;17;[1, 4, 11, 21, 31, 41, 45, 56, 57, 70] - 4288;4828
