geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656; 4801;
2; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4583;
3; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4567;
4; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4313;
5; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4330;
6; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4492;
7; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4349;
8; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4279;
9; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4232;
10; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4646;
11; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4881;
12; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4737;
13; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4810;
14; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4539;
15; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4474;
16; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4827;
17; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4833;
18; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4718;
19; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4571;
20; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4866;
21; 60; 60; 15; 0.6; 0.15; 9; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 5003;
