geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 41; 12; 0.2; 0.15; 11; 42; [1, 2, 9, 21, 23, 33, 49, 58, 62, 70] - 3528; 4740;
2; 41; 28; 8; 0.2; 0.15; 8; 29; [1, 2, 9, 21, 23, 33, 49, 58, 62, 70] - 3528; 4626;
3; 28; 20; 6; 0.2; 0.15; 6; 20; [1, 2, 9, 21, 23, 33, 49, 58, 62, 70] - 3528; 4527;
4; 20; 18; 12; 0.2; 0.15; 5; 19; [1, 2, 9, 21, 23, 33, 49, 58, 62, 70] - 3528; 4502;
5; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 2, 9, 21, 23, 33, 49, 58, 62, 70] - 3528; 4502;
6; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 31, 33, 47, 55, 58, 62, 70] - 3852; 4189;
7; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 31, 33, 47, 55, 58, 62, 70] - 3852; 4189;
8; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 31, 33, 47, 55, 58, 62, 70] - 3852; 3852;
9; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 31, 33, 47, 55, 58, 62, 70] - 3852; 3852;
10; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 23, 31, 33, 47, 55, 58, 62, 70] - 3852; 3852;
11; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 23, 31, 33, 47, 55, 58, 62, 70] - 3852; 3852;

