geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 200; 159; 40; 0.2; 0.15; 36; 117; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4405;
2; 159; 114; 31; 0.2; 0.15; 28; 104; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3871;
3; 114; 78; 22; 0.2; 0.15; 20; 78; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3790;
4; 78; 53; 15; 0.2; 0.15; 13; 53; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3500;
5; 53; 36; 10; 0.2; 0.15; 9; 36; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3787;
6; 36; 24; 7; 0.2; 0.15; 6; 25; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3500;
7; 24; 16; 4; 0.2; 0.15; 4; 16; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3500;
8; 16; 14; 9; 0.6; 0.15; 3; 14; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
9; 14; 12; 8; 0.6; 0.15; 3; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
10; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;

