geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;175;40;0.2;0.15;41;140;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4415
2;175;132;35;0.2;0.15;34;132;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3965
3;132;97;26;0.2;0.15;25;98;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3571
4;97;75;19;0.2;0.15;19;76;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3532
5;75;54;15;0.2;0.15;14;54;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3532
6;54;39;10;0.2;0.15;10;39;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
7;39;28;7;0.2;0.15;7;29;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3532
8;28;21;5;0.2;0.15;5;21;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3532
9;21;14;4;0.2;0.15;3;14;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3532
10;14;17;8;0.6;0.15;4;17;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
11;17;16;10;0.6;0.15;4;17;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
12;16;16;9;0.6;0.15;4;17;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
13;16;17;9;0.6;0.15;4;18;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
14;17;18;10;0.6;0.15;4;19;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
15;18;16;10;0.6;0.15;4;16;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
16;16;14;9;0.6;0.15;3;14;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
17;14;13;8;0.6;0.15;3;14;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
18;13;11;7;0.6;0.15;3;12;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
19;11;12;6;0.6;0.15;3;12;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
20;12;12;7;0.6;0.15;3;12;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
21;12;10;7;0.6;0.15;2;11;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
22;10;12;6;0.6;0.15;3;13;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3532
23;12;13;7;0.6;0.15;3;13;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
24;13;12;7;0.6;0.15;3;13;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
25;12;12;7;0.6;0.15;3;12;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3511
