geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 58, 62, 70] - 3763;4724
2;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 58, 62, 70] - 3763;4370
3;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 58, 62, 70] - 3763;4212
4;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;4160
5;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;4212
6;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;4048
7;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;4246
8;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;3763
9;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;3919
10;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 55, 57, 70] - 3621;4080
11;60;60;20;0.6;0.15;15;0;[1, 3, 13, 22, 33, 49, 58, 62, 70] - 3607;3969
12;60;60;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537;3621
13;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3621
14;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3621
15;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3621
16;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3607
17;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3595
18;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3595
19;60;60;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;3595
