geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 48; 12; 0.2; 0.15; 12; 48; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 4667;
2; 48; 35; 9; 0.2; 0.15; 9; 35; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 4756;
3; 35; 28; 7; 0.2; 0.15; 7; 27; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 4792;
4; 28; 21; 5; 0.2; 0.15; 5; 21; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 4627;
5; 21; 19; 4; 0.2; 0.15; 4; 12; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 4214;
6; 19; 18; 11; 0.6; 0.15; 4; 18; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
7; 18; 17; 10; 0.6; 0.15; 4; 17; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
8; 17; 16; 10; 0.6; 0.15; 4; 17; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
9; 16; 14; 9; 0.6; 0.15; 3; 14; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
10; 14; 12; 8; 0.6; 0.15; 3; 13; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
11; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
12; 10; 9; 6; 0.6; 0.15; 2; 9; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
13; 9; 8; 5; 0.6; 0.15; 2; 8; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
14; 8; 6; 4; 0.6; 0.15; 1; 7; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
15; 6; 5; 3; 0.6; 0.15; 1; 5; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
16; 5; 4; 3; 0.6; 0.15; 1; 5; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
17; 4; 3; 2; 0.6; 0.15; 0; 3; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
18; 3; 2; 1; 0.6; 0.15; 0; 2; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;
19; 2; 1; 1; 0.6; 0.15; 0; 2; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 3537;

