geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 60; 59; 6; 0.1; 2; 0; 1; 0; 0.03; 1; 1; 8;44.0
2; 59; 58; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 7;44.0
3; 58; 56; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 8;43.0
4; 56; 56; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 6;42.0
5; 56; 57; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;42.0
6; 57; 56; 5; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 7;42.0
7; 56; 56; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 6;42.0
8; 56; 55; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 7;41.0
9; 55; 55; 5; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 6;41.0
10; 55; 56; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;41.0
11; 56; 58; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;41.0
12; 58; 60; 5; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;41.0
13; 60; 62; 6; 0.1; 2; 0; 1; 0; 0.03; 1; 1; 5;41.0
14; 62; 64; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 6;41.0
15; 64; 66; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 6;41.0
16; 66; 67; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;41.0
17; 67; 68; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;41.0
18; 68; 70; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 6;40.0
19; 70; 70; 7; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 9;40.0
20; 70; 72; 7; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 7;40.0
21; 72; 74; 7; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;40.0
22; 74; 76; 7; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 7;40.0
23; 76; 75; 7; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 10;39.0
24; 75; 77; 7; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;39.0
25; 77; 79; 7; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 7;39.0
26; 79; 80; 7; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 8;39.0
27; 80; 82; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 8;39.0
28; 82; 83; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 9;39.0
29; 83; 84; 8; 0.1; 4; 0; 0; 0; 0.03; 2; 2; 9;39.0
30; 84; 86; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 8;39.0
31; 86; 87; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 9;39.0
32; 87; 90; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 7;39.0
33; 90; 93; 9; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 8;38.0
34; 93; 96; 9; 0.1; 3; 0; 1; 0; 0.03; 3; 3; 9;39.0
35; 96; 99; 9; 0.1; 2; 0; 2; 0; 0.03; 3; 3; 9;38.0
36; 99; 102; 9; 0.1; 3; 0; 1; 0; 0.03; 3; 3; 9;39.0
37; 102; 105; 10; 0.1; 2; 0; 3; 0; 0.03; 3; 3; 10;39.0
38; 105; 108; 10; 0.1; 2; 0; 3; 0; 0.03; 3; 3; 10;39.0
39; 108; 110; 10; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 11;39.0
40; 110; 114; 11; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 10;38.0
41; 114; 117; 11; 0.1; 4; 0; 1; 0; 0.03; 3; 3; 11;38.0
42; 117; 119; 11; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 12;39.0
43; 119; 120; 11; 0.1; 4; 0; 1; 0; 0.03; 3; 3; 13;39.0
44; 120; 123; 12; 0.1; 3; 0; 3; 0; 0.03; 3; 3; 12;39.0
45; 123; 126; 12; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 13;39.0
46; 126; 127; 12; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 15;39.0
47; 127; 130; 12; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 13;39.0
48; 130; 132; 13; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 15;39.0
49; 132; 134; 13; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 15;39.0
50; 134; 135; 13; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 16;39.0

