geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 48; 12; 0.2; 0.15; 12; 48; [1, 3, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3699; 5093;
2; 48; 36; 9; 0.2; 0.15; 9; 36; [1, 2, 9, 13, 40, 44, 50, 53, 61, 63, 70] - 4134; 5093;
3; 36; 27; 7; 0.2; 0.15; 7; 27; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 5093;
4; 27; 18; 5; 0.2; 0.15; 4; 18; [1, 2, 3, 23, 25, 33, 47, 55, 57, 70] - 3724; 5093;
5; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 13, 21, 31, 33, 47, 55, 57, 70] - 3752; 5063;
6; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 13, 21, 31, 33, 47, 55, 57, 70] - 3752; 4940;
7; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 3, 13, 21, 31, 33, 47, 55, 57, 70] - 3752; 4945;
8; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 13, 21, 31, 33, 47, 55, 57, 70] - 3752; 4839;
9; 17; 16; 10; 0.6; 0.15; 4; 17; [1, 3, 13, 21, 31, 33, 47, 55, 57, 70] - 3752; 5129;
10; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 4, 11, 21, 23, 33, 41, 47, 49, 58, 62, 70] - 4397; 5129;
11; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 5102;
12; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 5102;
13; 25; 19; 5; 0.2; 0.15; 5; 20; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 5080;
14; 19; 20; 11; 0.6; 0.15; 5; 21; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 4665;
15; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 4632;
16; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 4532;
17; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 4529;
18; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 4597;
19; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600; 4597;
20; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 4, 10, 11, 21, 23, 31, 33, 49, 58, 62, 70] - 3990; 5004;
21; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 4, 10, 11, 21, 23, 31, 33, 49, 58, 62, 70] - 3990; 4804;
22; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 4, 10, 11, 21, 23, 31, 33, 49, 58, 62, 70] - 3990; 5030;
23; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 3, 12, 22, 25, 26, 34, 46, 49, 55, 57, 70] - 4041; 5030;
24; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 9, 13, 23, 25, 33, 49, 58, 62, 70] - 3795; 5004;
25; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 3, 5, 6, 12, 14, 22, 23, 25, 33, 49, 55, 57, 70] - 3988; 4669;
26; 19; 23; 11; 0.6; 0.15; 6; 23; [1, 2, 9, 21, 23, 31, 33, 49, 58, 62, 70] - 3809; 4779;
27; 23; 17; 4; 0.2; 0.15; 4; 18; [1, 2, 9, 21, 23, 31, 33, 49, 58, 62, 70] - 3809; 4596;
28; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 2, 9, 21, 23, 31, 33, 49, 58, 62, 70] - 3809; 4572;
29; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 9, 21, 23, 31, 33, 49, 58, 62, 70] - 3809; 4572;
30; 24; 17; 4; 0.2; 0.15; 4; 17; [1, 3, 13, 40, 41, 45, 57, 70] - 3805; 4492;
31; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 13, 40, 41, 45, 57, 70] - 3805; 4736;
32; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 13, 40, 41, 45, 57, 70] - 3805; 4504;
