geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo;
1; 60; 42; 6; 0.1; 3; 0; 0; 0; 0.03; 1; 1; 25
2; 42; 30; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 17
3; 30; 17; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 16
4; 17; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 6
5; 20; 18; 10; 0.5; 1; 0; 4; 0; 0.03; 1; 1; 13
6; 18; 21; 8; 0.1; 4; 0; 0; 0; 0.03; 1; 1; 6
7; 21; 14; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 10
8; 14; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
9; 15; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 7
10; 15; 16; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 6
11; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
12; 18; 21; 8; 0.1; 3; 0; 1; 0; 0.03; 1; 1; 6
13; 21; 17; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 7
14; 17; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
15; 19; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9
16; 19; 20; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 8
17; 20; 20; 10; 0.5; 3; 0; 2; 0; 0.03; 1; 1; 11
18; 20; 22; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 9
19; 22; 20; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 5
20; 20; 22; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 9

