geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo;
1; 60; 39; 6; 0.1; 2; 0; 1; 0; 0.03; 1; 1; 28
2; 39; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 19
3; 23; 13; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 13
4; 13; 14; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 6
5; 14; 16; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 5
6; 16; 17; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 8
7; 17; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
8; 18; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 7
9; 20; 23; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 8
10; 23; 19; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 7
11; 19; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
12; 20; 19; 10; 0.5; 2; 0; 3; 0; 0.03; 1; 1; 12
13; 19; 20; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 8
14; 20; 23; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 8
15; 23; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 5
16; 21; 13; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 11
17; 13; 14; 6; 0.5; 0; 0; 3; 0; 0.03; 1; 1; 6
18; 14; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
19; 15; 14; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 8
20; 14; 14; 6; 0.5; 3; 0; 0; 0; 0.03; 1; 1; 7
21; 14; 15; 6; 0.5; 0; 0; 3; 0; 0.03; 1; 1; 6
22; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
23; 16; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
24; 17; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
25; 18; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9
26; 18; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9
27; 18; 18; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 9
28; 18; 19; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 8
29; 19; 20; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 8
30; 20; 21; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 10
31; 21; 18; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 6
32; 18; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
33; 18; 19; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 8
34; 19; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9
35; 19; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
36; 20; 23; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 8
37; 23; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 7
38; 19; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
39; 19; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
40; 20; 22; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 9
41; 22; 20; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 5
42; 20; 22; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 9
43; 22; 19; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 6
44; 19; 20; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 8
45; 20; 22; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 9
46; 22; 20; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 5
47; 20; 21; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 10
48; 21; 15; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 9
49; 15; 17; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 5
50; 17; 18; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 8
51; 18; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
52; 20; 23; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 8
53; 23; 16; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 10
54; 16; 18; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 7
55; 18; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 7
56; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7
57; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 6
58; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
59; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3
60; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3
61; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
62; 21; 18; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 6
63; 18; 19; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 8
64; 19; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
65; 20; 21; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 10
66; 21; 12; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 12
67; 12; 14; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 5
68; 14; 14; 6; 0.5; 3; 0; 0; 0; 0.03; 1; 1; 7
69; 14; 15; 6; 0.5; 2; 0; 1; 0; 0.03; 1; 1; 6
70; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
71; 16; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
72; 17; 19; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 7
73; 19; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
74; 20; 22; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 9
