geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 63; 16; 0.2; 0.15; 16; 63; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4881;
2; 63; 48; 12; 0.2; 0.15; 12; 49; [1, 3, 9, 11, 21, 23, 33, 49, 58, 62, 70] - 3699; 4848;
3; 48; 37; 9; 0.2; 0.15; 9; 37; [1, 2, 9, 21, 23, 33, 47, 49, 58, 62, 70] - 3788; 4918;
4; 37; 28; 7; 0.2; 0.15; 7; 29; [1, 3, 12, 13, 21, 23, 25, 33, 49, 58, 62, 70] - 3873; 5122;
5; 28; 21; 5; 0.2; 0.15; 5; 21; [1, 3, 12, 13, 21, 23, 25, 33, 49, 58, 62, 70] - 3873; 5010;
6; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 12, 13, 21, 23, 25, 33, 49, 58, 62, 70] - 3873; 4968;
7; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 2, 3, 13, 23, 25, 33, 47, 55, 57, 70] - 3817; 5153;
8; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 4, 10, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3858; 5138;
9; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 2, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3665; 4826;
10; 23; 17; 4; 0.2; 0.15; 4; 18; [1, 2, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3665; 5105;
11; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 2, 9, 11, 21, 31, 40, 44, 56, 63, 70] - 3692; 5105;
12; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 23, 33, 46, 47, 55, 58, 62, 70] - 3998; 4968;
13; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 23, 33, 47, 56, 63, 70] - 3824; 4773;
14; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 9, 13, 22, 23, 25, 33, 49, 58, 62, 70] - 3861; 4773;
15; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 2, 3, 12, 14, 25, 33, 49, 55, 57, 70] - 3855; 4724;
16; 19; 20; 11; 0.6; 0.15; 5; 21; [1, 3, 12, 22, 25, 26, 34, 35, 49, 58, 62, 70] - 4005; 4929;
17; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4656;
18; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 2, 3, 5, 12, 13, 31, 40, 41, 47, 55, 57, 70] - 4124; 4796;
19; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 3, 5, 12, 13, 31, 40, 41, 47, 55, 57, 70] - 4124; 4796;
20; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 2, 3, 5, 12, 13, 31, 40, 41, 47, 55, 57, 70] - 4124; 4708;
21; 23; 17; 4; 0.2; 0.15; 4; 18; [1, 2, 3, 5, 12, 13, 31, 40, 41, 47, 55, 57, 70] - 4124; 4582;
22; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 12, 13, 31, 40, 41, 47, 55, 57, 70] - 3965; 4750;
23; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 13, 31, 33, 49, 58, 62, 70] - 3661; 4539;
24; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 13, 31, 33, 49, 58, 62, 70] - 3661; 4556;
25; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 3, 13, 31, 33, 49, 58, 62, 70] - 3661; 4558;
26; 19; 21; 11; 0.6; 0.15; 5; 22; [1, 3, 13, 23, 33, 49, 55, 57, 70] - 3634; 4541;
27; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 13, 23, 33, 49, 55, 57, 70] - 3634; 4558;
28; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 2, 9, 21, 31, 40, 44, 54, 61, 63, 70] - 3755; 4696;
29; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 4, 11, 21, 22, 23, 33, 49, 58, 62, 70] - 3924; 4978;
30; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 23, 33, 49, 55, 58, 62, 70] - 3683; 4686;
31; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 4, 10, 11, 21, 31, 33, 49, 55, 57, 70] - 3865; 4662;
32; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 2, 3, 5, 6, 14, 22, 23, 33, 49, 58, 62, 70] - 3763; 4779;
33; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 2, 3, 13, 22, 23, 33, 49, 58, 62, 70] - 3749; 4753;
34; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 3, 13, 22, 23, 33, 49, 58, 62, 70] - 3749; 4753;
35; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 2, 3, 13, 22, 23, 33, 49, 58, 62, 70] - 3749; 4753;
36; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797; 4526;
37; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 23, 25, 33, 49, 55, 58, 62, 70] - 3845; 4731;
38; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 23, 31, 33, 49, 55, 58, 62, 70] - 3964; 4802;
39; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 23, 31, 33, 49, 55, 58, 62, 70] - 3964; 4802;
40; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 2, 9, 21, 31, 41, 47, 55, 57, 70] - 3867; 4810;
41; 25; 18; 5; 0.2; 0.15; 4; 18; [1, 2, 3, 23, 33, 47, 49, 55, 57, 70] - 3934; 4899;
42; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 2, 3, 23, 33, 47, 49, 55, 57, 70] - 3934; 4938;
43; 19; 21; 11; 0.6; 0.15; 5; 22; [1, 2, 3, 23, 33, 47, 49, 55, 57, 70] - 3934; 4810;
44; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 4, 11, 21, 31, 33, 47, 55, 58, 62, 70] - 3973; 4895;
45; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 13, 40, 44, 54, 56, 63, 70] - 3793; 4708;
46; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 13, 40, 44, 54, 56, 63, 70] - 3793; 4678;
47; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4678;
48; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4678;
49; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4678;
50; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4751;
51; 23; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4812;
52; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4634;
53; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 23, 25, 26, 33, 47, 55, 58, 62, 70] - 3992; 4689;
54; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 12, 13, 23, 33, 49, 55, 56, 63, 70] - 4097; 4706;
55; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 12, 13, 23, 33, 49, 55, 56, 63, 70] - 4097; 5196;
56; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 5, 12, 22, 33, 47, 56, 57, 70] - 4142; 5091;
57; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 3, 23, 31, 32, 40, 41, 45, 57, 70] - 3998; 4795;
58; 25; 18; 5; 0.2; 0.15; 4; 18; [1, 3, 23, 31, 32, 40, 41, 45, 57, 70] - 3998; 4941;
59; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 9, 13, 23, 25, 33, 47, 49, 58, 62, 70] - 3900; 4941;
60; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 23, 33, 47, 49, 55, 58, 62, 70] - 3943; 4818;
61; 24; 17; 4; 0.2; 0.15; 4; 17; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4785;
62; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4785;
63; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4785;
64; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4881;
65; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4685;
66; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4685;
67; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4488;
68; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4466;
69; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 23, 33, 47, 49, 55, 57, 70] - 3801; 4507;
70; 15; 18; 9; 0.6; 0.15; 4; 18; [1, 2, 3, 5, 6, 12, 14, 25, 33, 49, 58, 62, 70] - 3833; 5005;
71; 18; 18; 10; 0.6; 0.15; 4; 18; [1, 2, 9, 21, 31, 33, 47, 56, 63, 70] - 3967; 4999;
72; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 9, 21, 31, 33, 47, 56, 63, 70] - 3967; 4930;
73; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 9, 21, 31, 33, 47, 56, 63, 70] - 3967; 4835;
74; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 2, 9, 21, 31, 33, 47, 56, 63, 70] - 3967; 4796;
75; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 2, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3924; 4740;
76; 19; 20; 11; 0.6; 0.15; 5; 21; [1, 3, 9, 21, 23, 33, 47, 55, 56, 63, 70] - 4115; 4854;
77; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4798;
78; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4771;
79; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 5, 12, 13, 23, 31, 33, 49, 55, 57, 70] - 3944; 4725;
80; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 3, 9, 21, 23, 33, 47, 55, 57, 70] - 3655; 4725;
81; 17; 16; 10; 0.6; 0.15; 4; 17; [1, 3, 5, 6, 14, 22, 33, 47, 55, 58, 62, 70] - 3735; 4903;
82; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 12, 13, 14, 22, 33, 47, 55, 58, 62, 70] - 3999; 5041;
83; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 12, 13, 14, 22, 33, 47, 55, 58, 62, 70] - 3999; 4729;
84; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 9, 11, 21, 31, 41, 47, 55, 58, 62, 70] - 4025; 4738;
85; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 2, 9, 11, 21, 31, 41, 47, 55, 58, 62, 70] - 4025; 4738;
86; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 12, 14, 26, 33, 49, 58, 62, 70] - 3796; 4584;
87; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 2, 9, 13, 31, 41, 47, 55, 58, 62, 70] - 3998; 4584;
88; 25; 19; 5; 0.2; 0.15; 5; 20; [1, 3, 13, 31, 33, 40, 44, 56, 63, 70] - 4122; 4889;
89; 19; 21; 11; 0.6; 0.15; 5; 22; [1, 3, 13, 22, 33, 34, 46, 49, 58, 62, 70] - 4113; 4734;
90; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 4, 10, 11, 21, 23, 31, 33, 49, 58, 62, 70] - 4067; 4630;
91; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 2, 4, 10, 11, 21, 23, 31, 33, 49, 58, 62, 70] - 4067; 4910;
92; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 9, 13, 23, 25, 33, 49, 55, 57, 70] - 3879; 5054;
93; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 4, 10, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3948; 4910;
94; 24; 17; 4; 0.2; 0.15; 4; 17; [1, 2, 3, 12, 13, 23, 31, 33, 49, 58, 62, 70] - 3967; 4910;
95; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 2, 3, 12, 13, 23, 31, 33, 49, 58, 62, 70] - 3967; 4828;
96; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 4, 10, 11, 21, 23, 31, 33, 49, 58, 62, 70] - 4067; 4833;
97; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4857;
98; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4760;
99; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4790;
100; 24; 17; 4; 0.2; 0.15; 4; 17; [1, 2, 3, 23, 33, 41, 44, 55, 57, 70] - 4185; 4790;
101; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 4, 11, 21, 31, 41, 45, 56, 63, 70] - 4050; 4737;
102; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 3, 23, 33, 41, 44, 55, 57, 70] - 4185; 4737;
103; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 3, 13, 23, 33, 47, 55, 56, 63, 70] - 3982; 4831;
104; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 13, 22, 33, 47, 49, 58, 62, 70] - 3867; 4831;
105; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 13, 22, 33, 47, 49, 58, 62, 70] - 3867; 4831;
106; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 13, 23, 33, 41, 45, 56, 63, 70] - 3796; 4620;
107; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 13, 23, 33, 41, 45, 56, 63, 70] - 3796; 4541;
108; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 3, 13, 31, 41, 45, 57, 70] - 3777; 4620;
109; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 3, 13, 31, 33, 49, 58, 62, 70] - 3794; 4676;
110; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 2, 3, 13, 31, 33, 49, 58, 62, 70] - 3794; 4785;
111; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 3, 23, 31, 33, 49, 58, 62, 70] - 3871; 4927;
112; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4781;
113; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4785;
114; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4742;
115; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 3, 23, 25, 33, 49, 55, 57, 70] - 3836; 4545;
116; 24; 17; 4; 0.2; 0.15; 4; 17; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4520;
117; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4564;
118; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4664;
119; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4934;
120; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4934;
121; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4666;
122; 25; 19; 5; 0.2; 0.15; 5; 20; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4704;
123; 19; 20; 11; 0.6; 0.15; 5; 21; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4729;
124; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 2, 9, 21, 22, 25, 33, 49, 55, 58, 62, 70] - 3903; 4843;
125; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 4, 11, 21, 31, 40, 44, 54, 61, 63, 70] - 4014; 4843;
126; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 4, 11, 21, 31, 40, 44, 54, 61, 63, 70] - 4014; 4659;
127; 19; 19; 11; 0.6; 0.15; 5; 20; [1, 4, 11, 21, 31, 40, 44, 54, 61, 63, 70] - 4014; 4659;
128; 19; 23; 11; 0.6; 0.15; 6; 23; [1, 2, 9, 21, 31, 40, 44, 54, 61, 63, 70] - 3755; 4829;
129; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 9, 21, 22, 33, 47, 55, 58, 62, 70] - 3925; 4952;
