geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; mediana;
1; 35; 28; 7; 0.2; 0.3; 10; 24; [1, 2, 4, 10, 20] - 1163; 1832;
2; 28; 26; 5; 0.2; 0.3; 9; 16; [1, 4, 10, 20] - 1086; 1720;
3; 26; 26; 5; 0.2; 0.3; 9; 14; [1, 4, 10, 20] - 1086; 1720;
4; 26; 24; 5; 0.2; 0.3; 8; 15; [1, 4, 10, 20] - 1086; 1711;
5; 24; 22; 4; 0.2; 0.3; 7; 13; [1, 4, 10, 20] - 1086; 1660;
6; 22; 23; 4; 0.2; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1660;
7; 23; 23; 4; 0.2; 0.3; 7; 11; [1, 4, 10, 20] - 1086; 1660;
8; 23; 22; 4; 0.2; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1660;
9; 22; 23; 4; 0.2; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1660;
10; 23; 24; 4; 0.2; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1689;

