geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 63; 16; 0.2; 0.15; 16; 63; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4767;
2; 63; 50; 12; 0.2; 0.15; 13; 50; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4748;
3; 50; 39; 10; 0.2; 0.15; 10; 39; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4656;
4; 39; 29; 7; 0.2; 0.15; 7; 30; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4695;
5; 29; 22; 5; 0.2; 0.15; 5; 21; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4966;
6; 22; 17; 4; 0.2; 0.15; 4; 15; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4966;
7; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 4, 11, 21, 23, 33, 49, 58, 62, 70] - 3787; 4800;
8; 20; 25; 12; 0.2; 0.15; 6; 21; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4764;
9; 25; 21; 5; 0.2; 0.15; 5; 18; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4729;
10; 21; 19; 4; 0.2; 0.15; 4; 14; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4461;
11; 19; 23; 11; 0.6; 0.15; 6; 23; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4474;
12; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4594;
13; 16; 20; 9; 0.6; 0.15; 4; 17; [1, 3, 23, 25, 33, 47, 55, 57, 70] - 3591; 4556;
14; 20; 27; 12; 0.2; 0.15; 6; 19; [1, 3, 23, 25, 33, 47, 55, 57, 70] - 3591; 4422;
15; 27; 24; 5; 0.2; 0.15; 5; 15; [1, 3, 23, 25, 33, 47, 55, 57, 70] - 3591; 4422;
16; 24; 21; 4; 0.2; 0.15; 4; 13; [1, 3, 23, 25, 33, 47, 55, 57, 70] - 3591; 4101;
17; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4347;
18; 15; 19; 9; 0.6; 0.15; 4; 13; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4455;
19; 19; 21; 11; 0.6; 0.15; 5; 20; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4478;
20; 21; 18; 4; 0.2; 0.15; 4; 15; [1, 3, 13, 22, 25, 33, 49, 58, 62, 70] - 3628; 4492;
21; 18; 25; 10; 0.6; 0.15; 5; 16; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4426;
22; 25; 24; 5; 0.2; 0.15; 5; 15; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4182;
23; 24; 22; 4; 0.2; 0.15; 4; 12; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3939;
24; 22; 24; 4; 0.2; 0.15; 4; 10; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3657;
25; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3939;
26; 18; 20; 10; 0.6; 0.15; 4; 16; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4338;
27; 20; 29; 12; 0.2; 0.15; 6; 17; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3977;
