geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 64; 16; 0.2; 0.15; 16; 64; [1, 3, 9, 13, 23, 33, 47, 55, 57, 70] - 3605; 5002;
2; 64; 48; 12; 0.2; 0.15; 12; 48; [1, 3, 13, 23, 33, 49, 58, 62, 70] - 3550; 4951;
3; 48; 37; 9; 0.2; 0.15; 9; 37; [1, 3, 9, 13, 23, 33, 47, 55, 57, 70] - 3605; 4862;
4; 37; 28; 7; 0.2; 0.15; 7; 29; [1, 3, 9, 13, 23, 33, 47, 55, 57, 70] - 3605; 5036;
5; 28; 20; 5; 0.2; 0.15; 5; 20; [1, 3, 9, 13, 23, 33, 47, 55, 57, 70] - 3605; 4851;
6; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 3, 13, 23, 33, 49, 55, 58, 62, 70] - 3776; 4893;
7; 25; 18; 5; 0.2; 0.15; 4; 18; [1, 3, 13, 40, 44, 55, 57, 70] - 3943; 5273;
8; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 13, 40, 44, 55, 57, 70] - 3943; 5022;
9; 21; 14; 4; 0.2; 0.15; 3; 14; [1, 3, 13, 40, 44, 55, 57, 70] - 3943; 4434;
10; 14; 17; 8; 0.6; 0.15; 4; 17; [1, 3, 23, 33, 47, 56, 63, 70] - 3824; 4446;
11; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 23, 33, 47, 56, 63, 70] - 3824; 4434;
12; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 23, 33, 47, 56, 63, 70] - 3824; 4365;
13; 15; 18; 9; 0.6; 0.15; 4; 18; [1, 3, 12, 14, 26, 34, 46, 49, 58, 62, 70] - 3829; 4865;
14; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 4, 11, 21, 22, 25, 33, 41, 45, 57, 70] - 4107; 4883;
15; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4929;
16; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 4, 11, 21, 31, 33, 47, 55, 57, 70] - 3831; 4929;
17; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 5, 6, 22, 25, 33, 40, 44, 45, 56, 57, 70] - 4471; 5069;
18; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 2, 9, 13, 22, 25, 26, 34, 46, 47, 55, 57, 70] - 3820; 4750;
19; 25; 19; 5; 0.2; 0.15; 5; 20; [1, 2, 3, 12, 14, 22, 33, 49, 58, 62, 70] - 3804; 4750;
20; 19; 21; 11; 0.6; 0.15; 5; 22; [1, 2, 3, 12, 14, 22, 33, 49, 58, 62, 70] - 3804; 4675;
21; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 3, 12, 14, 22, 33, 49, 58, 62, 70] - 3804; 4703;
22; 15; 18; 9; 0.6; 0.15; 4; 18; [1, 2, 3, 12, 14, 22, 33, 49, 58, 62, 70] - 3804; 4750;
23; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 2, 3, 12, 14, 22, 33, 49, 58, 62, 70] - 3804; 4681;
24; 21; 14; 4; 0.2; 0.15; 3; 14; [1, 2, 9, 13, 40, 44, 55, 58, 62, 70] - 4013; 4750;
25; 14; 14; 8; 0.6; 0.15; 3; 15; [1, 2, 9, 13, 40, 44, 55, 58, 62, 70] - 4013; 4750;
26; 14; 16; 8; 0.6; 0.15; 4; 16; [1, 2, 9, 13, 40, 44, 55, 58, 62, 70] - 4013; 4636;
27; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 3, 23, 25, 26, 34, 46, 49, 58, 62, 70] - 3911; 4884;
28; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 4, 11, 21, 22, 23, 33, 49, 55, 57, 70] - 4008; 5450;
29; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 2, 9, 13, 14, 26, 34, 46, 49, 55, 58, 62, 70] - 4194; 5450;
30; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 23, 31, 40, 44, 50, 53, 61, 63, 70] - 4289; 5501;
31; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3791; 5200;
32; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 12, 22, 25, 26, 33, 49, 58, 62, 70] - 3791; 5629;
33; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 2, 3, 12, 13, 21, 31, 33, 47, 55, 57, 70] - 3888; 6086;
34; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 2, 3, 12, 13, 21, 31, 33, 47, 55, 57, 70] - 3888; 5629;
35; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 9, 13, 40, 41, 44, 45, 56, 63, 70] - 4282; 5489;
36; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 9, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3861; 4899;
37; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 9, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3861; 4899;
38; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 3, 9, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3861; 4623;
39; 25; 17; 5; 0.2; 0.15; 4; 17; [1, 3, 23, 31, 40, 44, 56, 63, 70] - 3814; 4936;
40; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 3, 9, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3861; 5300;
41; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 5344;
42; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4990;
43; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 5018;
44; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 5301;
45; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 5411;
46; 24; 17; 4; 0.2; 0.15; 4; 17; [1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537; 5403;
47; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 5106;
48; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 4, 11, 20, 31, 40, 44, 56, 63, 70] - 4461; 5112;
49; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4692;
50; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4656;
51; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4797;
52; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4874;
53; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4883;
54; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4883;
55; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 13, 40, 44, 45, 57, 70] - 3838; 4736;
56; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 2, 3, 13, 40, 44, 45, 57, 70] - 3971; 4731;
57; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 3, 23, 25, 33, 47, 49, 58, 62, 70] - 4012; 4610;
58; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4689;
59; 25; 18; 5; 0.2; 0.15; 4; 18; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4689;
60; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4562;
61; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4718;
62; 23; 17; 4; 0.2; 0.15; 4; 18; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4736;
63; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4831;
64; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 12, 13, 40, 44, 54, 61, 63, 70] - 3813; 4831;
65; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 23, 31, 40, 44, 56, 63, 70] - 3814; 4831;
66; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 3, 12, 13, 31, 40, 44, 56, 63, 70] - 3740; 4795;
67; 19; 23; 11; 0.6; 0.15; 6; 23; [1, 2, 9, 21, 23, 33, 47, 49, 58, 62, 70] - 3788; 4715;
68; 23; 16; 4; 0.2; 0.15; 4; 17; [1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500; 5067;
69; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500; 5149;
70; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500; 4828;
71; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 23, 25, 26, 34, 35, 49, 55, 57, 70] - 4176; 4638;
72; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 12, 22, 33, 47, 49, 58, 62, 70] - 3771; 4491;
73; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 2, 9, 13, 31, 41, 45, 47, 55, 58, 62, 70] - 3989; 4589;
74; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 9, 13, 31, 41, 45, 47, 55, 58, 62, 70] - 3989; 4345;
75; 15; 18; 9; 0.6; 0.15; 4; 18; [1, 3, 9, 21, 23, 33, 49, 55, 58, 62, 70] - 3909; 4954;
76; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 9, 21, 23, 33, 49, 55, 58, 62, 70] - 3909; 4661;
77; 20; 21; 12; 0.2; 0.15; 5; 22; [1, 3, 9, 21, 23, 33, 49, 55, 58, 62, 70] - 3909; 4796;
78; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 9, 21, 23, 33, 49, 55, 58, 62, 70] - 3909; 4762;
79; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 23, 31, 32, 40, 41, 45, 56, 63, 70] - 4073; 4796;
80; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 3, 13, 40, 41, 45, 57, 70] - 3805; 4796;
81; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 3, 13, 40, 41, 45, 57, 70] - 3805; 4851;
82; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 13, 31, 40, 44, 56, 57, 70] - 3975; 5192;
83; 20; 24; 12; 0.2; 0.15; 6; 24; [1, 3, 13, 31, 40, 44, 56, 57, 70] - 3975; 4895;
84; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 3, 13, 31, 40, 44, 56, 57, 70] - 3975; 4936;
85; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 2, 9, 21, 31, 41, 45, 57, 70] - 3716; 4727;
86; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 2, 9, 21, 31, 41, 45, 57, 70] - 3716; 4363;
87; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 4899;
88; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 13, 31, 40, 44, 56, 57, 70] - 3975; 5089;
89; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 13, 31, 40, 44, 56, 57, 70] - 3975; 4805;
90; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 13, 31, 40, 44, 56, 57, 70] - 3975; 4854;
91; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 9, 13, 40, 44, 56, 63, 70] - 3814; 4747;
92; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 9, 13, 40, 44, 56, 63, 70] - 3814; 4671;
93; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 3, 9, 13, 40, 44, 56, 63, 70] - 3814; 4671;
94; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 3, 9, 13, 40, 44, 56, 63, 70] - 3814; 4934;
95; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 3, 9, 13, 40, 44, 56, 63, 70] - 3814; 4934;
96; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 9, 13, 40, 44, 56, 63, 70] - 3814; 5038;
97; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 5, 6, 14, 26, 34, 46, 49, 58, 62, 70] - 3779; 5285;
98; 15; 16; 9; 0.6; 0.15; 4; 16; [1, 3, 5, 6, 14, 26, 34, 46, 49, 58, 62, 70] - 3779; 5214;
99; 16; 17; 9; 0.6; 0.15; 4; 18; [1, 4, 11, 21, 23, 25, 33, 49, 55, 57, 70] - 4033; 5056;
100; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4768;
101; 20; 25; 12; 0.2; 0.15; 6; 25; [1, 3, 12, 22, 33, 47, 55, 57, 70] - 3483; 4372;
102; 25; 18; 5; 0.2; 0.15; 4; 18; [1, 3, 12, 22, 33, 47, 55, 57, 70] - 3483; 4464;
103; 18; 18; 10; 0.6; 0.15; 4; 18; [1, 3, 12, 22, 33, 47, 55, 57, 70] - 3483; 4633;
104; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 3, 12, 22, 33, 47, 55, 57, 70] - 3483; 4895;
