geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;80;62;16;0.2;0.3;28;62;[1, 4, 10, 11, 21, 23, 33, 49, 58, 62, 70] - 3709;4976
2;62;48;12;0.2;0.3;22;48;[1, 3, 12, 13, 31, 40, 44, 54, 61, 63, 70] - 3819;5024
3;48;37;9;0.2;0.3;17;37;[1, 3, 12, 13, 31, 40, 44, 54, 61, 63, 70] - 3819;4976
4;37;28;7;0.2;0.3;13;29;[1, 3, 12, 13, 31, 40, 44, 54, 61, 63, 70] - 3819;5041
5;28;21;5;0.2;0.3;9;21;[1, 3, 12, 13, 31, 40, 44, 54, 61, 63, 70] - 3819;5041
6;21;16;4;0.2;0.3;7;16;[1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759;5151
7;16;16;9;0.6;0.3;7;16;[1, 3, 13, 31, 33, 47, 49, 58, 62, 70] - 3921;5388
8;16;16;9;0.6;0.3;7;16;[1, 3, 13, 31, 33, 47, 49, 58, 62, 70] - 3921;4985
9;16;16;9;0.6;0.3;7;16;[1, 3, 9, 13, 22, 23, 33, 47, 49, 58, 62, 70] - 3959;4830
10;16;16;9;0.6;0.3;7;16;[1, 3, 9, 13, 22, 23, 33, 47, 49, 58, 62, 70] - 3959;5151

