geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; N??oCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 18; 14; 10; 0.6; 3; 2; 0; 0; 0.3; 5; 5; 19;1486
2; 14; 11; 8; 0.6; 3; 0; 1; 0; 0.3; 4; 4; 15;1453
3; 11; 8; 6; 0.6; 2; 0; 1; 0; 0.3; 3; 3; 12;1408

