geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; mediana;
1; 37; 29; 7; 0.2; ; 0.3; 11; 26; [1, 4, 10, 20] - 1086; 1731;
2; 29; 29; 5; 0.2; ; 0.3; 10; 15; [1, 4, 10, 20] - 1086; 1718;
3; 29; 26; 5; 0.2; ; 0.3; 9; 17; [1, 4, 10, 20] - 1086; 1660;
4; 26; 26; 5; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1660;
5; 26; 25; 5; 0.2; ; 0.3; 9; 15; [1, 4, 10, 20] - 1086; 1612;
6; 25; 26; 5; 0.2; ; 0.3; 9; 13; [1, 4, 10, 20] - 1086; 1660;
7; 26; 24; 5; 0.2; ; 0.3; 8; 15; [1, 4, 10, 20] - 1086; 1612;
8; 24; 25; 4; 0.2; ; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1612;
9; 25; 25; 5; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1612;
10; 25; 25; 5; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1612;
11; 25; 23; 5; 0.2; ; 0.3; 8; 15; [1, 4, 10, 20] - 1086; 1594;
12; 23; 23; 4; 0.2; ; 0.3; 7; 11; [1, 4, 10, 20] - 1086; 1594;
13; 23; 22; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1594;
14; 22; 23; 4; 0.2; ; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1594;
15; 23; 22; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1594;
16; 22; 23; 4; 0.2; ; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1594;
17; 23; 23; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1594;
18; 23; 23; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1594;
19; 23; 21; 4; 0.2; ; 0.3; 7; 13; [1, 4, 10, 20] - 1086; 1587;
20; 21; 22; 4; 0.2; ; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1594;

