geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;80;70;16;0.2;0.15;14;40;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;4607
2;70;59;14;0.2;0.15;12;37;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;4266
3;59;52;11;0.2;0.15;10;28;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;4134
4;52;44;10;0.2;0.15;9;27;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;4014
5;44;41;8;0.2;0.15;7;18;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;3913
6;41;36;8;0.2;0.15;7;20;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;3897
7;36;35;7;0.2;0.15;6;14;[1, 3, 5, 6, 22, 33, 49, 58, 62, 70] - 3569;3894
8;35;34;7;0.2;0.15;6;14;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3880
9;34;34;6;0.2;0.15;6;12;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3880
10;34;34;6;0.2;0.15;6;12;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3880
11;34;32;6;0.2;0.15;6;14;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3879
12;32;31;6;0.2;0.15;5;12;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3867
13;31;29;6;0.2;0.15;5;13;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3829
14;29;29;5;0.2;0.15;5;10;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3829
15;29;28;5;0.2;0.15;5;11;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3829
16;28;26;5;0.2;0.15;4;11;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3808
17;26;25;5;0.2;0.15;4;10;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3790
18;25;25;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3790
19;25;25;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3790
20;25;24;5;0.2;0.15;4;10;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3787
21;24;24;4;0.2;0.15;4;8;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;3787
22;24;23;4;0.2;0.15;4;9;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3755
23;23;21;4;0.2;0.15;4;10;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
24;21;20;4;0.2;0.15;3;8;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
25;20;25;12;0.2;0.15;4;11;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3783
26;25;24;5;0.2;0.15;4;10;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3783
27;24;23;4;0.2;0.15;4;9;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3755
28;23;22;4;0.2;0.15;4;9;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3755
29;22;21;4;0.2;0.15;3;8;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
30;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
31;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
32;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
33;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
34;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
35;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
36;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
37;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
38;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
39;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
40;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
41;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
42;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
43;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
44;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
45;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
46;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
47;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
48;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
49;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
50;21;20;4;0.2;0.15;3;8;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
51;20;25;12;0.2;0.15;4;11;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3783
52;25;24;5;0.2;0.15;4;10;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3783
53;24;22;4;0.2;0.15;4;10;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3755
54;22;21;4;0.2;0.15;3;8;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
55;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
56;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733
57;21;21;4;0.2;0.15;3;7;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3711
58;21;20;4;0.2;0.15;3;8;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3711
59;20;24;12;0.2;0.15;4;12;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3755
60;24;22;4;0.2;0.15;4;10;[1, 3, 12, 22, 23, 33, 49, 58, 62, 70] - 3520;3733

