geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
64; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
65; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
66; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
67; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
68; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
69; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
70; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
71; 23; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
72; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;34.0
73; 24; 22; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;33.0
74; 22; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
75; 20; 24; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 6;34.0
76; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
77; 22; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;33.0
78; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 6;33.0
79; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
80; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;33.0
81; 20; 24; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 6;33.0
82; 24; 22; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;33.0
83; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;33.0
84; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;33.0
85; 20; 24; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 6;33.0
86; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
87; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
88; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;33.0
89; 20; 24; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 6;33.0
90; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
91; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
92; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
93; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
94; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
95; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
96; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
97; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
98; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
99; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
100; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
101; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
102; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
103; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
104; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
105; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
106; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
107; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
108; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
109; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
110; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
111; 21; 19; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
112; 19; 23; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 5;33.0
113; 23; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
114; 21; 19; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;33.0
115; 19; 23; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 5;33.0
116; 23; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
117; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
118; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
119; 21; 19; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
120; 19; 23; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 5;33.0
121; 23; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
122; 20; 24; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 6;33.0
123; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
124; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
125; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
126; 24; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
127; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
128; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
129; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
130; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;33.0
131; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
132; 24; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
133; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
134; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
135; 24; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
136; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;33.0
137; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
138; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
139; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
140; 20; 25; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 5;33.0
141; 25; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
142; 22; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;33.0
143; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 6;33.0
144; 24; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0
145; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
146; 20; 24; 10; 0.1; 0; 0; 5; 0; 0.03; 0; 0; 6;33.0
147; 24; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33.0
148; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;33.0
149; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 6;33.0
150; 24; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33.0

