geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; mediana
1; 34; 26; 6; 0.2; ; 0.3; 10; 24; [1, 4, 10, 20] - 1086; 1711;
2; 26; 25; 5; 0.2; ; 0.3; 9; 15; [1, 4, 10, 20] - 1086; 1619;
3; 25; 25; 5; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1619;
4; 25; 24; 5; 0.2; ; 0.3; 8; 14; [1, 4, 10, 20] - 1086; 1619;
5; 24; 23; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1594;
6; 23; 24; 4; 0.2; ; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1619;
7; 24; 23; 4; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1594;
8; 23; 25; 4; 0.2; ; 0.3; 8; 10; [1, 4, 10, 20] - 1086; 1619;
9; 25; 26; 5; 0.2; ; 0.3; 9; 13; [1, 4, 10, 20] - 1086; 1660;
10; 26; 26; 5; 0.2; ; 0.3; 9; 14; [1, 4, 10, 20] - 1086; 1619;

