geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo;
65; 19; 20; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 8
66; 20; 21; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 9
67; 21; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 0; 0; 4
68; 19; 20; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8
69; 20; 21; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 9
70; 21; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 0; 0; 4
71; 19; 20; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8
72; 20; 22; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 8
73; 22; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 0; 0; 5
74; 19; 21; 9; 0.1; 3; 0; 1; 0; 0.03; 0; 0; 7
75; 21; 12; 2; 0.5; 0; 0; 1; 0; 0.03; 0; 0; 11
76; 12; 12; 6; 0.5; 3; 0; 0; 0; 0.03; 0; 0; 6
77; 12; 13; 6; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 5
78; 13; 13; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 6
79; 13; 13; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 6
80; 13; 15; 6; 0.5; 3; 0; 0; 0; 0.03; 0; 0; 4

