geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;80;69;16;0.2;0.15;14;41;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4596
2;69;61;13;0.2;0.15;12;33;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4512
3;61;53;12;0.2;0.15;10;30;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4319
4;53;48;10;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4224
5;48;43;9;0.2;0.15;8;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4122
6;43;40;8;0.2;0.15;7;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4066
7;40;39;8;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4048
8;39;36;7;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4022
9;36;36;7;0.2;0.15;6;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4020
10;36;33;7;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3889
11;33;28;6;0.2;0.15;5;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3842
12;28;25;5;0.2;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3819
13;25;25;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3819
14;25;25;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3819
15;25;26;5;0.2;0.15;4;8;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837
16;26;26;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837
17;26;26;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837
18;26;26;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837
19;26;26;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837
20;26;26;5;0.2;0.15;4;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837

