geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 3, 23, 33, 49, 55, 57, 70] - 3674; 4739;
2; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 12, 14, 22, 33, 49, 58, 62, 70] - 3671; 4423;
3; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532; 4322;
4; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4182;
5; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4672;
6; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4413;
7; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4536;
8; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4395;
9; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4429;
10; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478; 4623;
11; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4344;
12; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4645;
13; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4433;
14; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4540;
15; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4339;
16; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4474;
17; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4431;
18; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4588;
19; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 2, 9, 13, 23, 33, 47, 55, 57, 70] - 3450; 4638;
