geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 64; 16; 0.2; 0.15; 16; 62; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4708;
2; 64; 50; 12; 0.2; 0.15; 13; 51; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4606;
3; 50; 39; 10; 0.2; 0.15; 10; 39; [1, 3, 9, 21, 23, 33, 49, 58, 62, 70] - 3683; 4206;
4; 39; 27; 7; 0.2; 0.15; 7; 28; [1, 3, 12, 13, 22, 25, 33, 47, 55, 58, 62, 70] - 3745; 4206;
5; 27; 20; 5; 0.2; 0.15; 5; 21; [1, 3, 12, 13, 22, 25, 33, 47, 55, 58, 62, 70] - 3745; 4339;
6; 20; 23; 12; 0.6; 0.15; 6; 23; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 4030;
7; 23; 15; 4; 0.2; 0.15; 4; 16; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3967;
8; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3967;
9; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
10; 17; 17; 10; 0.6; 0.15; 4; 18; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
11; 17; 15; 10; 0.6; 0.15; 4; 16; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
12; 15; 14; 9; 0.6; 0.15; 3; 15; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
13; 14; 14; 8; 0.6; 0.15; 3; 15; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
14; 14; 13; 8; 0.6; 0.15; 3; 14; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
15; 13; 13; 7; 0.6; 0.15; 3; 14; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
16; 13; 13; 7; 0.6; 0.15; 3; 14; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
17; 13; 12; 7; 0.6; 0.15; 3; 13; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
18; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
19; 10; 10; 6; 0.6; 0.15; 2; 10; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3871;
20; 10; 9; 6; 0.6; 0.15; 2; 9; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
21; 9; 8; 5; 0.6; 0.15; 2; 8; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
22; 8; 6; 4; 0.6; 0.15; 1; 7; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
23; 6; 5; 3; 0.6; 0.15; 1; 5; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
24; 5; 4; 3; 0.6; 0.15; 1; 5; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
25; 4; 3; 2; 0.6; 0.15; 0; 3; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
26; 3; 2; 1; 0.6; 0.15; 0; 2; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;
27; 2; 1; 1; 0.6; 0.15; 0; 2; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 3759;

