geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4563;
2; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4318;
3; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4484;
4; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4431;
5; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4150;
6; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3908;
7; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4094;
8; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4264;
9; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4282;
10; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4114;
11; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4336;
12; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4111;
13; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4400;
14; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4242;
15; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4342;
16; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4587;
17; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4469;
18; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4360;
19; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4265;
20; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4399;
21; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4499;
22; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4575;
23; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4382;
24; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4418;
25; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4378;
26; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4305;
27; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4267;
28; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4431;
29; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4487;
30; 80; 80; 20; 0.6; 0.15; 12; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4558;
