geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;167;40;0.2;0.15;39;138;[1, 2, 9, 21, 31, 33, 49, 58, 62, 70] - 3600;4816
2;167;148;33;0.2;0.15;34;114;[1, 3, 23, 33, 49, 55, 57, 70] - 3541;4567
3;148;121;29;0.2;0.15;29;107;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4471
4;121;103;24;0.2;0.15;24;86;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4432
5;103;87;20;0.2;0.15;20;72;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4360
6;87;71;17;0.2;0.15;17;62;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4369
7;71;60;14;0.2;0.15;14;51;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4369
8;60;54;12;0.2;0.15;12;38;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4316
9;54;46;10;0.2;0.15;10;36;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4302
10;46;43;9;0.2;0.15;9;29;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4050
11;43;43;8;0.2;0.15;8;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3636
12;43;44;8;0.2;0.15;8;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3636
13;44;40;8;0.2;0.15;8;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
14;40;41;8;0.2;0.15;8;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
15;41;40;8;0.2;0.15;8;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3636
16;40;37;8;0.2;0.15;7;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3859
17;37;36;7;0.2;0.15;7;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3859
18;36;32;7;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3859
19;32;32;6;0.2;0.15;6;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
20;32;31;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
21;31;31;6;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
22;31;31;6;0.2;0.15;6;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
23;31;32;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
24;32;34;6;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
25;34;33;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
26;33;31;6;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
27;31;29;6;0.2;0.15;6;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
28;29;25;5;0.2;0.15;5;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3929
29;25;24;5;0.2;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
30;24;21;4;0.2;0.15;4;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
31;21;19;4;0.2;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
32;19;22;11;0.6;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4041
33;22;22;4;0.2;0.15;4;10;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
34;22;17;4;0.2;0.15;3;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
35;17;18;10;0.6;0.15;4;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4286
36;18;25;10;0.6;0.15;5;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4185
37;25;24;5;0.2;0.15;5;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4185
38;24;21;4;0.2;0.15;4;11;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3829
39;21;19;4;0.2;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
40;19;23;11;0.6;0.15;4;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4025
41;23;21;4;0.2;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3837
42;21;20;4;0.2;0.15;4;11;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4018
43;20;27;12;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3915
44;27;25;5;0.2;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3959
45;25;26;5;0.2;0.15;5;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3619
46;26;21;5;0.2;0.15;4;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4007
47;21;18;4;0.2;0.15;3;10;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4007
48;18;27;10;0.6;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
49;27;27;5;0.2;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
50;27;26;5;0.2;0.15;5;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
51;26;27;5;0.2;0.15;5;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
52;27;28;5;0.2;0.15;5;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
53;28;25;5;0.2;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
54;25;25;5;0.2;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
55;25;24;5;0.2;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
56;24;18;4;0.2;0.15;4;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3815
57;18;23;10;0.6;0.15;4;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3815
58;23;22;4;0.2;0.15;4;11;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3815
59;22;20;4;0.2;0.15;3;9;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
60;20;23;12;0.2;0.15;4;13;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3943
61;23;21;4;0.2;0.15;4;10;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
62;21;18;4;0.2;0.15;4;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3969
63;18;25;10;0.6;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4239
64;25;25;5;0.2;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3733
65;25;22;5;0.2;0.15;4;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4214
