geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;677
2;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;530
3;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;488
4;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;584
5;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;579
6;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;555
7;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;567
8;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;527
9;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;527
10;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;562
11;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;615
12;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;610
13;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;527
14;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;628
15;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;587
16;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;578
17;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;575
18;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;562
19;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;595
20;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;626
21;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;580
22;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;542
23;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;544
24;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;534
25;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;588
26;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;560
27;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;549
28;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;575
29;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;575
30;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;569
31;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;549
32;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;563
33;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;560
34;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;564
35;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;575
36;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;570
37;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;587
38;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;606
39;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;659
40;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;549
41;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;532
42;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;598
43;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;561
44;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;558
45;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;597
46;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;608
47;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;558
48;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;599
49;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;557
50;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;555
51;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;540
52;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;614
53;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;564
54;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;615
55;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;582
56;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;547
57;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;572
58;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;582
59;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;553
60;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;601
61;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;557
62;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;551
63;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;570
64;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;596
65;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;515
66;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;567
67;200;200;50;0.6;0.15;30;0;[1, 45, 99]: 200, trocas: 0;563
