geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;163;40;0.2;0.15;40;149;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70]: 3579, trocas: 3;4797
2;163;130;32;0.2;0.15;32;117;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4684
3;130;117;26;0.2;0.15;27;90;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4483
4;117;107;23;0.2;0.15;24;79;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4271
5;107;100;21;0.2;0.15;21;65;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4056
6;100;95;20;0.2;0.15;20;59;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3914
7;95;86;19;0.2;0.15;18;56;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3914
8;86;80;17;0.2;0.15;16;43;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3683
9;80;81;16;0.2;0.15;15;38;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3537
10;81;80;16;0.2;0.15;15;36;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3537
11;80;70;16;0.2;0.15;15;51;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3541
12;70;72;14;0.2;0.15;13;33;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3537
13;72;65;14;0.2;0.15;14;45;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3537
14;65;61;13;0.2;0.15;13;40;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3541
15;61;62;12;0.2;0.15;12;31;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3478
16;62;54;12;0.2;0.15;12;40;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3683
17;54;49;10;0.2;0.15;10;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3683
18;49;50;9;0.2;0.15;9;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3727
19;50;53;10;0.2;0.15;10;25;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3478
20;53;50;10;0.2;0.15;10;29;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3478
21;50;49;10;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3478
22;49;52;9;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3478
23;52;43;10;0.2;0.15;9;32;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3478
24;43;34;8;0.2;0.15;7;26;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3962
25;34;33;6;0.2;0.15;6;19;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
26;33;30;6;0.2;0.15;6;19;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
27;30;28;6;0.2;0.15;6;18;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
28;28;29;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
29;29;26;5;0.2;0.15;5;15;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
30;26;19;5;0.2;0.15;4;18;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3911
31;19;28;11;0.6;0.15;5;15;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3743
32;28;27;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3672
33;27;28;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
34;28;27;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
35;27;25;5;0.2;0.15;4;11;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
36;25;24;5;0.2;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
37;24;23;4;0.2;0.15;4;9;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
38;23;21;4;0.2;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
39;21;21;4;0.2;0.15;4;10;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
40;21;19;4;0.2;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
41;19;24;11;0.6;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4019
42;24;21;4;0.2;0.15;4;11;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3562
43;21;19;4;0.2;0.15;3;9;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
44;19;24;11;0.6;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4089
45;24;22;4;0.2;0.15;4;10;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3562
46;22;20;4;0.2;0.15;3;9;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
47;20;25;12;0.2;0.15;5;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4380
48;25;26;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3949
49;26;26;5;0.2;0.15;5;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4172
50;26;26;5;0.2;0.15;5;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4172
51;26;25;5;0.2;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
52;25;27;5;0.2;0.15;5;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
53;27;23;5;0.2;0.15;5;18;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
54;23;24;4;0.2;0.15;4;11;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
55;24;21;4;0.2;0.15;4;11;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
56;21;18;4;0.2;0.15;3;10;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
57;18;21;10;0.6;0.15;4;11;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4118
58;21;19;4;0.2;0.15;3;9;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
59;19;25;11;0.6;0.15;5;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4239
60;25;24;5;0.2;0.15;4;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4062
61;24;19;4;0.2;0.15;4;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4214
62;19;25;11;0.6;0.15;5;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4214
63;25;22;5;0.2;0.15;4;14;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;3969
64;22;18;4;0.2;0.15;3;11;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3969
65;18;25;10;0.6;0.15;5;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3969
66;25;26;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3699
67;26;27;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3699
68;27;28;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3699
69;28;28;5;0.2;0.15;5;12;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3699
70;28;24;5;0.2;0.15;5;16;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4109
71;24;20;4;0.2;0.15;4;14;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4109
72;20;28;12;0.2;0.15;6;18;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4297
73;28;27;5;0.2;0.15;5;15;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;4109
74;27;26;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3870
75;26;27;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
76;27;26;5;0.2;0.15;5;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
77;26;24;5;0.2;0.15;4;13;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
78;24;22;4;0.2;0.15;4;10;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70]: 3478, trocas: 2;3478
