geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 200; 172; 40; 0.2; 0.15; 41; 147; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4827;
2; 172; 146; 34; 0.2; 0.15; 35; 123; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4671;
3; 146; 119; 29; 0.2; 0.15; 30; 112; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4555;
4; 119; 97; 23; 0.2; 0.15; 24; 87; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4565;
5; 97; 80; 19; 0.2; 0.15; 19; 67; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4554;
6; 80; 70; 16; 0.2; 0.15; 15; 51; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4462;
7; 70; 63; 14; 0.2; 0.15; 14; 47; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4334;
8; 63; 58; 12; 0.2; 0.15; 12; 39; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4144;
9; 58; 53; 11; 0.2; 0.15; 11; 35; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3963;
10; 53; 51; 10; 0.2; 0.15; 10; 30; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3750;
11; 51; 48; 10; 0.2; 0.15; 9; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3738;
12; 48; 46; 9; 0.2; 0.15; 9; 26; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3572;
13; 46; 43; 9; 0.2; 0.15; 9; 27; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3738;
14; 43; 42; 8; 0.2; 0.15; 8; 25; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3738;
15; 42; 41; 8; 0.2; 0.15; 8; 23; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3478;
