geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;200;155;40;0.2;0.15;40;153;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;4401
2;155;121;31;0.2;0.15;31;122;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;4029
3;121;93;24;0.2;0.15;24;94;[1, 2, 9, 13, 23, 33, 49, 58, 62, 70] - 3478;3716
4;93;70;18;0.2;0.15;18;71;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3665
5;70;55;14;0.2;0.15;14;55;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3663
6;55;42;11;0.2;0.15;11;43;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3659
7;42;33;8;0.2;0.15;8;33;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3644
8;33;25;6;0.2;0.15;6;26;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;3663
9;25;19;5;0.2;0.15;5;20;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;3665
10;19;23;11;0.6;0.15;6;23;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;3590
11;23;17;4;0.2;0.15;4;18;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;3590
12;17;20;10;0.6;0.15;5;20;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;3590
13;20;21;12;0.6;0.15;5;22;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3562
14;21;15;4;0.2;0.15;4;16;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3562
15;15;18;9;0.6;0.15;4;18;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3562
16;18;19;10;0.6;0.15;5;20;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3535
17;19;17;11;0.6;0.15;4;17;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3535
18;17;15;10;0.6;0.15;4;16;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
19;15;14;9;0.6;0.15;3;15;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
20;14;12;8;0.6;0.15;3;13;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
21;12;10;7;0.6;0.15;2;11;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
22;10;9;6;0.6;0.15;2;9;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
23;9;8;5;0.6;0.15;2;8;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
24;8;6;4;0.6;0.15;1;7;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
25;6;5;3;0.6;0.15;1;5;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
26;5;4;3;0.6;0.15;1;5;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
27;4;3;2;0.6;0.15;0;3;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
28;3;2;1;0.6;0.15;0;2;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3535
29;2;1;1;0.6;0.15;0;2;[1, 2, 9, 13, 22, 33, 47, 55, 57, 70] - 3507;3507
30;1;0;0;0.6;0.15;0;1;null;-1

